,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Giannis Antetokounmpo,37:13,11,19,.579,0,0,,9,12,.750,3,6,9,3,3,1,3,2,31,-10
1,Damian Lillard,36:52,11,18,.611,2,5,.400,7,8,.875,1,5,6,10,0,0,1,1,31,+1
2,Brook Lopez,32:08,14,17,.824,4,7,.571,7,7,1.000,0,6,6,1,2,3,1,2,39,+8
3,Malik Beasley,27:00,4,8,.500,1,4,.250,0,0,,4,7,11,1,0,1,2,3,9,+4
4,Khris Middleton,12:47,3,8,.375,1,3,.333,0,0,,0,1,1,5,0,0,1,1,7,+5
5,player,,,,,,,,,,,,,,,,,,,,
6,Pat Connaughton,26:40,1,5,.200,0,3,.000,0,2,.000,0,4,4,1,1,0,1,1,2,+2
7,Bobby Portis,24:41,1,5,.200,0,1,.000,0,0,,2,4,6,1,0,1,0,3,2,+3
8,Cameron Payne,16:49,2,4,.500,0,2,.000,0,0,,0,3,3,3,0,0,0,3,4,-4
9,MarJon Beauchamp,13:19,0,4,.000,0,2,.000,3,4,.750,0,3,3,2,0,0,0,2,3,+8
10,Andre Jackson Jr.,8:49,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,4,0,0
11,A.J. Green,3:40,1,4,.250,1,4,.250,0,0,,0,0,0,0,0,0,0,0,3,-2
12,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,,,,,
15,Lindell Wigginton,Did Not Play,,,,,,,,,,,,,,,,,,,
