,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Mikal Bridges,39:51,7,16,.438,6,12,.500,1,3,.333,1,2,3,2,1,0,2,2,21,-4
1,Cam Thomas,33:12,11,19,.579,1,4,.250,2,2,1.000,2,0,2,4,2,0,2,2,25,-11
2,Nic Claxton,30:16,6,12,.500,0,0,,0,0,,1,8,9,4,1,0,1,3,12,-11
3,Spencer Dinwiddie,29:36,6,10,.600,2,4,.500,2,3,.667,0,2,2,5,0,0,0,1,16,-13
4,Cameron Johnson,29:28,6,12,.500,3,7,.429,3,3,1.000,0,2,2,1,2,1,3,3,18,+3
5,player,,,,,,,,,,,,,,,,,,,,
6,Lonnie Walker IV,30:35,7,16,.438,3,8,.375,2,2,1.000,1,2,3,7,4,0,2,4,19,-14
7,Royce O'Neale,20:31,1,3,.333,1,3,.333,0,0,,0,1,1,1,0,0,0,5,3,-13
8,Dennis Smith Jr.,18:36,2,5,.400,0,1,.000,0,0,,3,2,5,2,1,0,0,2,4,-15
9,Trendon Watford,5:38,1,1,1.000,0,0,,0,0,,0,0,0,2,0,0,0,1,2,0
10,Harry Giles,2:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-2
11,Dorian Finney-Smith,Did Not Dress,,,,,,,,,,,,,,,,,,,
12,Day'Ron Sharpe,Did Not Dress,,,,,,,,,,,,,,,,,,,
