,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jayson Tatum,40:34,.544,.421,.474,.474,0.0,30.3,14.8,19.9,0.0,5.0,14.8,29.4,110,118,-3.1
1,Derrick White,36:55,.860,.833,.889,.222,0.0,13.3,6.5,16.5,1.3,5.5,9.2,13.0,164,117,7.6
2,Jaylen Brown,34:36,.666,.618,.294,.235,3.4,3.6,3.5,23.0,1.4,3.0,13.8,27.8,126,121,2.4
3,Jrue Holiday,34:01,.786,.786,.714,.000,6.9,7.2,7.1,8.7,4.4,3.0,12.5,10.4,149,113,5.5
4,Kristaps Porziņģis,31:44,.526,.375,.375,.563,11.1,27.1,18.9,14.9,1.6,6.4,13.1,32.0,114,114,-0.2
5,player,,,,,,,,,,,,,,,,
6,Al Horford,22:18,.333,.333,.667,.000,10.5,16.6,13.5,6.0,2.2,0.0,0.0,6.0,124,119,-3.3
7,Sam Hauser,19:39,.900,.900,.800,.000,6.0,12.5,9.2,8.0,0.0,0.0,0.0,11.3,186,125,6.1
8,Payton Pritchard,11:48,.600,.600,1.000,.000,0.0,31.3,15.3,40.9,8.4,8.7,16.7,22.5,124,96,17.8
9,Luke Kornet,8:23,.515,.333,.000,.667,41.9,14.7,28.6,0.0,0.0,0.0,0.0,20.5,149,125,-3.6
10,Dalano Banton,Did Not Play,,,,,,,,,,,,,,,
11,Oshae Brissett,Did Not Play,,,,,,,,,,,,,,,
12,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,
13,Neemias Queta,Did Not Play,,,,,,,,,,,,,,,
14,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,
