,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Cade Cunningham,38:35,12,24,.500,0,6,.000,2,3,.667,1,2,3,6,0,1,6,2,26,-21
1,Ausar Thompson,38:07,6,14,.429,2,3,.667,0,0,,5,4,9,4,4,4,1,3,14,-13
2,Isaiah Stewart,34:20,3,6,.500,1,2,.500,1,2,.500,0,2,2,1,0,0,3,0,8,-10
3,Killian Hayes,34:03,4,8,.500,1,3,.333,4,4,1.000,0,2,2,5,0,1,0,4,13,-22
4,Jalen Duren,31:05,6,10,.600,0,0,,0,0,,3,8,11,3,2,0,5,4,12,-19
5,player,,,,,,,,,,,,,,,,,,,,
6,Marcus Sasser,29:47,9,16,.563,4,6,.667,0,0,,0,3,3,4,1,0,0,3,22,+3
7,Joe Harris,13:05,0,2,.000,0,2,.000,0,0,,0,1,1,1,0,0,0,1,0,-5
8,Marvin Bagley III,11:20,3,5,.600,0,0,,5,5,1.000,1,1,2,1,0,0,1,5,11,+7
9,Stanley Umude,4:28,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,0
10,Malcolm Cazalon,2:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5
11,Jared Rhoden,2:35,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+5
12,Jaden Ivey,Did Not Dress,,,,,,,,,,,,,,,,,,,
13,James Wiseman,Did Not Play,,,,,,,,,,,,,,,,,,,
