,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Keegan Murray,37:42,.901,.885,.615,.154,7.7,17.8,13.4,3.4,1.4,0.0,0.0,17.2,181,127,9.1
1,De'Aaron Fox,35:52,.607,.600,.300,.350,4.1,3.1,3.5,23.4,1.4,0.0,4.2,31.4,133,132,-1.2
2,Domantas Sabonis,35:25,.775,.850,.200,1.100,0.0,28.4,16.0,35.5,0.0,4.8,16.8,23.5,147,123,10.2
3,Kevin Huerter,28:41,.909,.909,.818,.000,5.1,3.9,4.4,9.0,0.0,0.0,0.0,17.9,179,135,7.2
4,Harrison Barnes,21:52,.500,.500,.500,.000,13.3,15.3,14.4,14.8,0.0,0.0,20.0,10.7,129,131,-3.5
5,player,,,,,,,,,,,,,,,,
6,Malik Monk,25:38,.732,.688,.625,.250,5.7,17.4,12.3,18.0,2.0,3.3,18.4,19.8,136,124,4.1
7,Sasha Vezenkov,17:12,.917,.917,.833,.000,0.0,13.0,7.3,0.0,0.0,0.0,0.0,16.3,169,132,4.9
8,Keon Ellis,12:11,.333,.333,.667,.000,0.0,0.0,0.0,17.5,0.0,7.0,40.0,19.2,67,132,-12.9
9,Chris Duarte,9:07,.333,.333,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.5,50,136,-29.7
10,JaVale McGee,6:58,.500,.500,.000,.000,20.9,48.1,36.3,16.4,0.0,0.0,0.0,13.4,148,119,-0.8
11,Alex Len,5:37,.500,.500,.000,.000,0.0,0.0,0.0,63.4,0.0,0.0,0.0,16.6,160,137,16.9
12,Kessler Edwards,1:14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,137,-6.5
13,Jordan Ford,1:14,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,0,137,-53.1
14,Colby Jones,1:14,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,137,-6.0
15,Davion Mitchell,Did Not Play,,,,,,,,,,,,,,,
