,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jrue Holiday,36:46,.444,.357,.429,.286,7.1,10.4,9.0,16.1,0.0,0.0,20.2,12.3,101,118,-4.3
1,Jayson Tatum,35:15,.639,.577,.077,.462,7.4,19.1,14.1,26.7,1.5,2.7,33.8,30.7,95,108,-1.7
2,Derrick White,34:08,.506,.444,.556,.222,3.8,5.6,4.8,18.3,0.0,2.8,16.8,15.9,105,119,-2.7
3,Jaylen Brown,33:42,.355,.344,.438,.125,0.0,17.1,9.8,15.3,3.1,5.6,10.6,25.6,77,103,-5.3
4,Kristaps Porziņģis,33:32,.767,.692,.231,.692,7.7,17.2,13.2,6.5,1.6,16.8,10.5,25.8,143,100,14.2
5,player,,,,,,,,,,,,,,,,
6,Sam Hauser,21:51,.938,.938,.875,.000,0.0,17.6,10.1,0.0,4.8,0.0,0.0,16.7,174,102,20.1
7,Al Horford,21:35,.500,.500,.600,.000,12.0,4.4,7.7,14.6,0.0,0.0,0.0,10.6,134,121,-0.9
8,Payton Pritchard,15:13,.518,.500,.400,.800,0.0,18.9,10.9,11.0,0.0,0.0,12.9,23.3,98,113,-3.9
9,Neemias Queta,5:17,.000,.000,.000,.000,0.0,36.3,20.9,0.0,0.0,0.0,0.0,8.7,0,104,-14.6
10,Lamar Stevens,2:41,,,,,0.0,35.8,20.6,0.0,0.0,0.0,,0.0,0,105,-9.8
11,Dalano Banton,Did Not Play,,,,,,,,,,,,,,,
12,Oshae Brissett,Did Not Play,,,,,,,,,,,,,,,
13,Luke Kornet,Did Not Play,,,,,,,,,,,,,,,
14,Svi Mykhailiuk,Did Not Play,,,,,,,,,,,,,,,
