,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Bojan Bogdanović,35:38,.316,.316,.421,.000,5.6,10.9,7.9,10.8,2.7,0.0,5.0,23.8,77,115,-8.2
1,Cade Cunningham,35:29,.643,.614,.318,.136,0.0,18.3,8.0,15.4,0.0,3.1,7.9,30.2,120,118,2.9
2,Jalen Duren,32:46,.945,1.000,.000,.333,12.2,31.7,20.7,8.3,0.0,6.7,12.7,10.2,172,113,3.5
3,Jaden Ivey,23:55,.600,.600,.500,.000,8.4,10.8,9.4,17.7,0.0,4.6,28.6,24.8,94,118,-6.8
4,Isaiah Livers,21:49,.833,.833,.667,.000,0.0,5.9,2.6,5.6,2.2,0.0,0.0,5.8,168,117,-0.7
5,player,,,,,,,,,,,,,,,,
6,Kevin Knox,23:08,.692,.692,.615,.000,0.0,5.6,2.4,21.1,2.1,9.4,0.0,23.8,141,111,14.3
7,Alec Burks,21:22,.464,.464,.714,.000,4.7,18.2,10.6,13.7,0.0,5.1,12.5,31.7,89,116,-4.5
8,Killian Hayes,15:45,.000,.000,.667,.000,0.0,8.2,3.6,34.6,6.1,0.0,0.0,8.1,80,107,0.0
9,James Wiseman,15:14,.316,.200,.200,.600,6.6,17.0,11.1,0.0,0.0,14.3,0.0,17.6,80,111,-10.8
10,Ausar Thompson,8:31,.258,.000,.333,.667,0.0,60.9,26.5,12.8,11.3,0.0,20.5,24.3,56,85,-7.4
11,Marcus Sasser,6:23,,,,,0.0,0.0,0.0,34.2,0.0,0.0,,0.0,230,123,-6.5
12,Marvin Bagley III,Did Not Play,,,,,,,,,,,,,,,
13,Joe Harris,Did Not Play,,,,,,,,,,,,,,,
