,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Donovan Mitchell,30:01,9,19,.474,3,8,.375,4,4,1.000,0,3,3,13,4,0,3,3,25,+34
1,Max Strus,27:24,4,7,.571,2,4,.500,0,0,,1,3,4,4,1,0,1,0,10,+16
2,Jarrett Allen,27:18,6,8,.750,0,0,,2,4,.500,5,6,11,4,0,2,2,2,14,+21
3,Dean Wade,24:03,3,4,.750,3,3,1.000,0,0,,0,3,3,0,2,0,0,2,9,+24
4,Isaac Okoro,20:21,3,4,.750,1,1,1.000,1,2,.500,0,1,1,0,0,0,0,4,8,+15
5,player,,,,,,,,,,,,,,,,,,,,
6,Sam Merrill,31:06,8,13,.615,8,13,.615,2,2,1.000,2,1,3,1,1,0,1,2,26,+12
7,Georges Niang,28:29,3,9,.333,2,7,.286,3,4,.750,0,5,5,1,0,1,0,3,11,+12
8,Craig Porter Jr.,21:58,5,7,.714,0,0,,2,2,1.000,0,3,3,5,0,0,1,2,12,0
9,Tristan Thompson,20:43,2,6,.333,0,0,,0,2,.000,1,4,5,1,1,1,1,1,4,+5
10,Damian Jones,8:37,2,3,.667,1,2,.500,2,2,1.000,0,1,1,0,1,0,0,1,7,-4
11,Ty Jerome,Not With Team,,,,,,,,,,,,,,,,,,,
12,Caris LeVert,Did Not Dress,,,,,,,,,,,,,,,,,,,
