,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Kyrie Irving,40:05,.561,.480,.280,.400,10.9,11.1,11.0,21.0,5.0,2.2,9.3,36.6,114,119,7.6
1,Derrick Jones Jr.,36:10,.583,.556,.111,.111,0.0,12.3,6.1,9.0,0.0,2.5,0.0,11.8,124,130,-3.6
2,Luka Dončić,35:54,.562,.476,.381,.714,0.0,18.7,9.2,33.5,4.2,0.0,9.8,38.6,111,119,7.1
3,Josh Green,23:02,.000,.000,.333,.000,4.7,9.7,7.2,0.0,0.0,3.9,0.0,5.9,28,131,-13.0
4,Dwight Powell,22:14,.667,.667,.000,.000,4.9,15.1,9.9,20.4,4.5,4.0,40.0,10.2,101,118,-0.6
5,player,,,,,,,,,,,,,,,,
6,Tim Hardaway Jr.,29:35,.699,.667,.500,.167,0.0,11.3,5.6,10.4,0.0,0.0,13.4,11.4,123,132,-5.3
7,Jaden Hardy,19:00,.714,.714,.571,.000,0.0,0.0,0.0,9.8,0.0,0.0,12.5,19.1,118,137,-3.2
8,Seth Curry,10:23,.500,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,13.1,61,137,-16.2
9,Grant Williams,7:12,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,18.9,0,137,-30.8
10,Markieff Morris,5:41,,,,,0.0,19.6,9.7,0.0,0.0,0.0,,0.0,0,128,-8.0
11,A.J. Lawson,4:42,.500,.500,.667,.000,23.2,23.8,23.5,0.0,0.0,0.0,0.0,28.9,112,126,-2.0
12,Brandon Williams,3:03,.000,.000,.000,.000,0.0,36.6,18.1,43.7,0.0,0.0,0.0,14.9,51,120,-12.4
13,Richaun Holmes,2:59,,,,,36.6,0.0,18.5,44.7,0.0,0.0,,0.0,223,137,10.3
14,Maxi Kleber,Did Not Dress,,,,,,,,,,,,,,,
