,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paolo Banchero,31:45,10,20,.500,2,3,.667,3,3,1.000,1,4,5,3,0,1,3,2,25,+14
1,Franz Wagner,31:19,8,18,.444,1,4,.250,0,1,.000,2,2,4,2,3,0,0,2,17,+17
2,Goga Bitadze,30:58,2,6,.333,0,0,,1,4,.250,3,4,7,6,2,5,1,1,5,+9
3,Anthony Black,23:26,2,7,.286,0,3,.000,1,2,.500,2,3,5,1,1,0,0,3,5,+7
4,Jalen Suggs,20:42,6,10,.600,2,4,.500,4,4,1.000,1,2,3,4,2,0,2,3,18,+5
5,player,,,,,,,,,,,,,,,,,,,,
6,Cole Anthony,29:05,5,10,.500,2,4,.500,3,3,1.000,2,3,5,10,0,0,2,3,15,+8
7,Gary Harris,22:47,4,7,.571,2,5,.400,0,0,,0,1,1,1,1,0,0,3,10,+18
8,Moritz Wagner,15:29,5,9,.556,0,0,,0,0,,2,2,4,2,1,0,1,0,10,+8
9,Joe Ingles,12:51,2,3,.667,1,2,.500,1,1,1.000,1,1,2,1,0,0,1,2,6,+6
10,Jonathan Isaac,12:25,4,6,.667,0,2,.000,1,2,.500,1,2,3,0,1,2,2,0,9,+9
11,Chuma Okeke,3:50,2,3,.667,2,3,.667,0,0,,0,0,0,0,0,0,0,0,6,-4
12,Caleb Houstan,3:50,0,1,.000,0,1,.000,0,0,,0,1,1,1,1,0,0,0,0,-4
13,Admiral Schofield,1:33,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+2
