,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Alperen Şengün,27:28,9,13,.692,0,2,.000,8,9,.889,1,3,4,9,3,0,2,3,26,+20
1,Jalen Green,27:28,6,12,.500,5,9,.556,5,6,.833,0,5,5,1,1,0,0,0,22,+20
2,Jabari Smith Jr.,26:57,3,7,.429,3,5,.600,0,0,,0,6,6,1,0,1,1,1,9,+20
3,Jae'Sean Tate,26:13,6,10,.600,0,2,.000,4,6,.667,0,3,3,0,1,0,1,6,16,+15
4,Fred VanVleet,25:57,6,11,.545,3,6,.500,0,0,,0,1,1,7,1,0,1,1,15,+20
5,player,,,,,,,,,,,,,,,,,,,,
6,Amen Thompson,28:26,5,6,.833,1,1,1.000,1,1,1.000,1,3,4,6,2,0,2,3,12,+10
7,Tari Eason,23:36,8,15,.533,1,4,.250,0,0,,2,2,4,1,3,0,0,3,17,+16
8,Reggie Bullock,14:08,3,5,.600,1,2,.500,0,0,,0,2,2,2,0,0,1,0,7,-3
9,Aaron Holiday,10:39,0,3,.000,0,1,.000,0,0,,1,2,3,4,0,0,0,1,0,+8
10,Jeff Green,8:32,1,2,.500,0,1,.000,1,2,.500,0,2,2,2,0,0,1,0,3,+6
11,Cam Whitmore,7:33,4,5,.800,1,1,1.000,0,0,,1,3,4,0,0,0,0,0,9,-2
12,Jock Landale,6:58,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
13,Boban Marjanović,6:05,0,2,.000,0,1,.000,0,0,,0,1,1,1,0,0,0,1,0,-10
14,Dillon Brooks,Did Not Play,,,,,,,,,,,,,,,,,,,
