,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Domantas Sabonis,28:55,8,12,.667,1,2,.500,0,1,.000,0,10,10,6,1,0,3,2,17,-32
1,Keegan Murray,26:00,2,9,.222,1,6,.167,3,3,1.000,1,0,1,0,1,0,0,1,8,-31
2,De'Aaron Fox,25:33,1,10,.100,1,4,.250,0,0,,0,2,2,4,0,0,4,3,3,-30
3,Harrison Barnes,22:09,4,9,.444,2,5,.400,0,0,,1,0,1,0,1,0,0,1,10,-13
4,Chris Duarte,14:52,0,3,.000,0,2,.000,1,2,.500,0,0,0,1,0,0,0,0,1,-19
5,player,,,,,,,,,,,,,,,,,,,,
6,Kevin Huerter,24:16,6,10,.600,2,6,.333,3,4,.750,1,0,1,3,1,1,0,0,17,-3
7,Sasha Vezenkov,20:38,5,9,.556,1,5,.200,0,0,,1,1,2,0,0,0,0,0,11,-24
8,Malik Monk,20:35,2,9,.222,2,6,.333,0,0,,0,1,1,5,1,1,1,1,6,-26
9,Keon Ellis,12:00,5,6,.833,3,3,1.000,0,0,,2,0,2,1,1,0,0,1,13,+9
10,Davion Mitchell,10:27,0,2,.000,0,2,.000,0,0,,0,0,0,0,1,0,0,1,0,-12
11,Colby Jones,10:24,2,5,.400,0,2,.000,0,0,,0,1,1,4,1,0,0,1,4,+12
12,Alex Len,9:57,0,2,.000,0,0,,0,0,,1,0,1,3,1,0,0,1,0,+14
13,Kessler Edwards,8:08,3,4,.750,2,2,1.000,2,2,1.000,1,1,2,0,0,0,0,0,10,+7
14,JaVale McGee,6:06,0,1,.000,0,0,,0,0,,0,1,1,1,0,0,1,0,0,-17
