,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Karl-Anthony Towns,31:07,.651,.588,.235,.294,3.6,31.9,15.0,11.6,0.0,0.0,5.0,28.2,140,149,1.6
1,Anthony Edwards,30:31,.366,.281,.188,.250,3.7,16.3,8.7,17.6,1.7,2.9,5.3,26.7,98,144,-6.5
2,Rudy Gobert,24:52,.400,.400,.000,.000,18.0,26.6,21.4,10.1,2.1,7.1,28.6,12.2,97,138,-5.6
3,Jaden McDaniels,22:34,.623,.600,.300,.100,4.9,7.3,5.9,21.8,4.6,0.0,8.7,22.1,132,141,2.0
4,Mike Conley,22:23,.751,.688,.375,.375,5.0,7.4,6.0,20.6,0.0,0.0,0.0,18.1,172,151,5.3
5,player,,,,,,,,,,,,,,,,
6,Shake Milton,22:44,.500,.500,.250,.000,4.9,21.8,11.7,0.0,0.0,0.0,0.0,15.3,119,150,-10.7
7,Nickeil Alexander-Walker,22:41,.667,.667,.833,.000,0.0,0.0,0.0,0.0,0.0,3.9,0.0,11.5,149,148,-3.1
8,Kyle Anderson,21:27,.510,.400,.000,.400,5.2,7.7,6.2,17.9,4.9,4.1,14.5,14.0,117,136,2.7
9,Naz Reid,18:48,.742,.643,.286,.571,11.9,17.6,14.2,0.0,2.8,0.0,0.0,20.3,170,144,7.1
10,Troy Brown Jr.,13:49,.420,.000,.667,1.333,8.1,35.9,19.3,8.3,3.8,0.0,0.0,15.0,126,140,-3.3
11,Luka Garza,4:32,.434,.250,.250,1.000,49.2,0.0,29.4,0.0,0.0,0.0,0.0,55.3,121,152,-10.9
12,Josh Minott,4:32,.291,.333,.667,.333,24.6,0.0,14.7,0.0,0.0,0.0,0.0,33.0,84,152,-18.4
