,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Kentavious Caldwell-Pope,36:07,6,10,.600,3,6,.500,3,3,1.000,0,4,4,0,2,1,3,2,18,+12
1,Jamal Murray,30:01,14,24,.583,3,8,.375,6,7,.857,2,3,5,4,1,1,1,4,37,+11
2,Michael Porter Jr.,28:04,7,12,.583,1,5,.200,3,3,1.000,0,1,1,2,0,0,1,1,18,+29
3,Nikola Jokić,24:37,2,3,.667,0,0,,0,0,,0,7,7,16,0,5,2,4,4,+16
4,Aaron Gordon,20:21,3,4,.750,0,0,,2,2,1.000,1,0,1,1,1,0,0,0,8,+10
5,player,,,,,,,,,,,,,,,,,,,,
6,Peyton Watson,23:22,4,10,.400,2,4,.500,5,5,1.000,1,5,6,1,1,1,0,0,15,+7
7,Reggie Jackson,21:12,5,7,.714,1,1,1.000,2,2,1.000,2,1,3,9,1,0,1,5,13,+14
8,Christian Braun,21:01,3,5,.600,0,1,.000,1,2,.500,0,3,3,1,0,1,0,0,7,+6
9,DeAndre Jordan,20:54,3,3,1.000,0,0,,3,5,.600,0,7,7,1,0,1,3,5,9,+7
10,Justin Holiday,4:25,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3
11,Braxton Key,2:29,0,0,,0,0,,2,2,1.000,0,1,1,0,0,0,0,0,2,-6
12,Collin Gillespie,2:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-6
13,Jay Huff,2:29,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-6
14,Zeke Nnaji,2:29,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-6
