,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Giannis Antetokounmpo,38:39,.572,.563,.083,.375,12.2,29.2,19.0,25.8,1.2,3.8,6.7,31.9,127,124,7.7
1,Damian Lillard,37:50,.641,.571,.619,.429,0.0,3.7,1.5,31.4,1.3,0.0,13.8,31.5,126,130,4.2
2,Khris Middleton,33:03,.600,.600,.450,.000,0.0,8.5,3.4,28.6,1.4,0.0,9.1,27.4,123,129,2.5
3,Brook Lopez,26:44,.709,.667,.667,.222,7.0,21.1,12.7,5.0,1.8,5.4,0.0,15.2,159,122,6.7
4,Malik Beasley,19:12,.000,.000,.500,.000,0.0,22.1,8.8,11.1,0.0,0.0,0.0,4.3,64,131,-9.5
5,player,,,,,,,,,,,,,,,,
6,Bobby Portis,30:37,.505,.455,.364,.182,15.4,18.4,16.6,0.0,0.0,0.0,20.2,20.0,100,131,-11.8
7,Pat Connaughton,23:51,.375,.375,1.000,.000,15.8,17.8,16.6,4.7,2.0,0.0,0.0,6.9,136,127,-3.1
8,Andre Jackson Jr.,14:10,.347,.000,.500,1.000,6.6,10.0,8.0,7.5,3.4,0.0,0.0,8.4,119,125,-4.6
9,Cameron Payne,10:10,.750,.750,1.000,.000,0.0,0.0,0.0,11.7,0.0,0.0,0.0,8.1,169,134,-1.0
10,MarJon Beauchamp,5:44,,,,,0.0,24.6,9.8,0.0,8.3,0.0,,0.0,0,113,3.4
11,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,
12,A.J. Green,Did Not Play,,,,,,,,,,,,,,,
13,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,
14,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,
