,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Deni Avdija,37:32,7,12,.583,4,5,.800,6,6,1.000,0,6,6,6,0,0,2,3,24,-16
1,Kyle Kuzma,34:44,5,11,.455,3,8,.375,4,4,1.000,0,14,14,8,0,1,5,4,17,-13
2,Tyus Jones,32:28,2,7,.286,0,2,.000,1,2,.500,0,2,2,6,0,0,0,1,5,-9
3,Jordan Poole,28:11,2,11,.182,1,4,.250,2,2,1.000,0,2,2,3,0,0,4,3,7,-10
4,Daniel Gafford,21:21,5,5,1.000,0,0,,0,0,,1,3,4,1,1,2,2,6,10,-13
5,player,,,,,,,,,,,,,,,,,,,,
6,Marvin Bagley III,25:59,7,8,.875,0,0,,3,8,.375,6,9,15,0,1,0,1,3,17,-1
7,Bilal Coulibaly,20:25,2,7,.286,0,3,.000,0,0,,0,0,0,1,0,0,3,1,4,+2
8,Corey Kispert,16:00,3,6,.500,0,0,,1,1,1.000,0,4,4,0,0,0,3,0,7,-6
9,Landry Shamet,12:24,1,3,.333,1,1,1.000,6,6,1.000,0,1,1,2,0,0,0,0,9,+5
10,Delon Wright,8:54,2,6,.333,0,0,,0,0,,0,0,0,3,0,0,0,1,4,-3
11,Patrick Baldwin Jr.,0:39,1,1,1.000,1,1,1.000,0,0,,0,1,1,0,0,0,0,0,3,+3
12,Anthony Gill,0:39,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,+3
13,Trey Jemison,0:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+3
