,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Tyrese Maxey,40:52,8,17,.471,3,9,.333,9,11,.818,1,7,8,3,0,1,1,5,28,+6
1,Joel Embiid,37:22,8,18,.444,0,4,.000,19,21,.905,4,7,11,9,1,4,4,5,35,+7
2,Nicolas Batum,32:28,4,7,.571,3,6,.500,3,4,.750,4,3,7,3,0,2,1,0,14,+14
3,Tobias Harris,31:10,6,13,.462,1,5,.200,3,3,1.000,0,5,5,6,0,0,3,3,16,+20
4,De'Anthony Melton,30:13,5,12,.417,3,8,.375,1,2,.500,3,4,7,5,0,1,0,3,14,+4
5,player,,,,,,,,,,,,,,,,,,,,
6,Patrick Beverley,21:26,2,5,.400,1,3,.333,1,2,.500,2,2,4,4,0,0,0,1,6,-10
7,Robert Covington,21:15,3,5,.600,2,3,.667,1,2,.500,0,1,1,0,1,1,0,5,9,-8
8,Marcus Morris,14:32,0,2,.000,0,2,.000,0,0,,1,2,3,0,0,0,1,3,0,-10
9,Paul Reed,10:38,2,4,.500,1,1,1.000,0,0,,2,1,3,0,0,0,2,1,5,-3
10,Mo Bamba,Did Not Play,,,,,,,,,,,,,,,,,,,
11,Furkan Korkmaz,Did Not Play,,,,,,,,,,,,,,,,,,,
12,KJ Martin,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Jaden Springer,Did Not Play,,,,,,,,,,,,,,,,,,,
