,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paolo Banchero,5:00,0,3,.000,0,2,.000,2,2,1.000,0,0,0,1,0,0,0,0,2,-3
1,Jalen Suggs,5:00,2,4,.500,2,3,.667,0,0,,0,1,1,0,1,1,0,1,6,-3
2,Goga Bitadze,4:55,0,1,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,-3
3,Gary Harris, ,,,,,,,,,,,,,,,,,,,
4,Franz Wagner, ,,,,,,,,,,,,,,,,,,,
5,player,,,,,,,,,,,,,,,,,,,,
6,Trevelin Queen,2:38,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-5
7,Caleb Houstan,2:21,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,+2
8,Chuma Okeke,5:00,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,1,0,-3
9,Anthony Black, ,,,,,,,,,,,,,,,,,,,
10,Wendell Carter Jr., ,,,,,,,,,,,,,,,,,,,
11,Moritz Wagner,0:04,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0
12,Admiral Schofield, ,,,,,,,,,,,,,,,,,,,
