,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Jalen Brunson,38:16,.661,.636,.364,.227,0.0,14.6,7.5,33.5,1.4,2.5,0.0,28.8,151,117,11.6
1,OG Anunoby,33:33,.620,.643,.357,.214,0.0,3.3,1.7,17.1,3.1,0.0,6.1,22.1,127,117,2.7
2,Julius Randle,32:05,.603,.536,.286,.286,10.9,20.9,16.0,12.5,0.0,0.0,20.2,28.0,113,121,-3.3
3,Donte DiVincenzo,19:37,.550,.550,.600,.000,6.0,0.0,2.9,13.9,2.6,0.0,0.0,23.2,129,119,2.8
4,Isaiah Hartenstein,15:37,1.000,1.000,.000,.000,15.0,28.6,22.0,7.9,0.0,0.0,0.0,5.8,214,119,2.1
5,player,,,,,,,,,,,,,,,,
6,Josh Hart,32:02,.888,.857,.429,.286,3.7,27.9,16.1,20.0,0.0,0.0,11.3,12.6,172,119,8.4
7,Precious Achiuwa,31:12,.286,.286,.000,.000,11.3,25.0,18.3,3.7,1.7,6.0,0.0,10.2,101,111,-4.5
8,Quentin Grimes,24:21,.630,.667,.833,1.333,4.8,13.8,9.4,5.0,2.1,0.0,0.0,17.8,139,117,1.2
9,Miles McBride,9:44,.922,.875,.500,.500,0.0,11.5,5.9,0.0,0.0,0.0,0.0,22.8,186,123,9.4
10,Jericho Sims,1:12,.568,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.4,122,125,-6.8
11,Ryan Arcidiacono,1:11,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,38.5,0,125,-48.5
12,Malachi Flynn,1:10,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0,125,-49.7
13,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,
