,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Craig Porter Jr.,35:17,.601,.583,.417,.250,0.0,7.4,3.6,24.4,1.4,5.1,23.1,23.1,100,137,-2.0
1,Darius Garland,27:06,.589,.591,.182,.182,0.0,4.8,2.4,20.9,1.9,0.0,20.2,25.8,96,140,-8.6
2,Evan Mobley,25:14,.781,.714,.000,.429,10.0,41.1,25.4,14.4,0.0,0.0,19.4,19.2,133,136,1.3
3,Max Strus,24:51,.500,.500,.667,.000,0.0,15.7,7.7,18.0,0.0,3.6,25.0,15.1,88,139,-5.2
4,Jarrett Allen,22:51,.694,.500,.000,1.000,0.0,22.7,11.2,12.4,0.0,0.0,51.0,12.1,81,140,-11.5
5,player,,,,,,,,,,,,,,,,
6,Georges Niang,19:33,.611,.611,.556,.000,6.5,13.3,9.8,9.4,0.0,0.0,0.0,21.6,123,142,-3.5
7,Caris LeVert,18:17,.676,.625,.375,.250,0.0,14.2,7.0,30.9,0.0,5.0,18.4,28.0,115,139,3.4
8,Sam Merrill,16:54,.750,.750,.833,.000,0.0,7.7,3.8,10.3,0.0,0.0,14.3,19.5,117,143,-3.4
9,Emoni Bates,15:38,.300,.300,1.000,.000,0.0,8.3,4.1,9.3,3.3,0.0,0.0,15.0,74,136,-8.3
10,Tristan Thompson,13:09,.515,.667,.000,.667,19.2,9.9,14.6,0.0,0.0,6.9,0.0,13.9,116,138,-6.1
11,Damian Jones,12:00,.200,.200,.000,.000,21.1,10.8,16.0,12.5,4.3,7.5,16.7,23.5,64,127,-11.0
12,Isaiah Mobley,9:10,.333,.333,.333,.000,0.0,14.2,7.0,51.1,5.6,0.0,25.0,20.5,86,129,-1.3
