,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Coby White,43:03,.674,.636,.455,.409,2.7,15.9,9.3,31.7,0.0,0.0,10.4,30.6,134,122,5.3
1,Ayo Dosunmu,38:51,.800,.800,.500,.000,0.0,2.9,1.5,20.4,4.0,2.8,9.1,12.9,153,114,5.6
2,DeMar DeRozan,37:31,.555,.450,.200,.800,0.0,12.2,6.1,9.6,0.0,2.9,12.9,18.8,109,121,-8.7
3,Alex Caruso,33:41,.714,.714,.571,.000,6.8,10.2,8.5,10.9,0.0,9.7,0.0,9.4,161,117,2.3
4,Nikola Vučević,32:47,.481,.477,.182,.091,10.5,31.4,20.9,14.5,0.0,6.7,0.0,31.7,113,114,-1.7
5,player,,,,,,,,,,,,,,,,
6,Terry Taylor,20:20,.375,.375,.500,.000,5.6,28.1,16.9,11.1,2.5,0.0,0.0,8.9,115,113,-1.7
7,Andre Drummond,15:13,.592,.625,.000,.125,22.5,37.6,30.0,10.8,0.0,0.0,0.0,25.2,135,116,-1.4
8,Julian Phillips,11:24,.694,.500,.500,1.000,10.0,0.0,5.0,0.0,0.0,0.0,25.8,15.5,117,126,-15.7
9,Jevon Carter,7:10,.500,.500,.500,.000,0.0,0.0,0.0,17.5,0.0,0.0,50.0,25.4,58,126,-20.6
10,Onuralp Bitim,Did Not Play,,,,,,,,,,,,,,,
11,Henri Drell,Did Not Play,,,,,,,,,,,,,,,
12,Adama Sanogo,Did Not Play,,,,,,,,,,,,,,,
