,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Anthony Davis,32:16,.525,.500,.000,.357,11.4,29.0,20.5,10.4,1.6,3.2,11.0,25.6,103,139,-2.4
1,LeBron James,29:32,.699,.708,.083,.167,0.0,0.0,0.0,31.3,1.7,3.5,7.2,21.3,133,150,8.9
2,Taurean Prince,28:34,.688,.688,.750,.000,0.0,16.4,8.4,5.2,0.0,0.0,11.1,14.3,115,149,-2.8
3,Max Christie,25:54,.500,.500,.500,.000,0.0,13.6,6.9,5.5,2.0,0.0,14.3,12.3,87,145,-7.2
4,D'Angelo Russell,24:24,.551,.550,.200,.200,0.0,9.6,4.9,47.2,0.0,0.0,0.0,20.2,128,152,4.5
5,player,,,,,,,,,,,,,,,,
6,Austin Reaves,28:35,.530,.450,.400,.300,0.0,8.2,4.2,10.4,0.0,0.0,20.9,22.7,88,152,-10.4
7,Christian Wood,21:36,.333,.333,.556,.000,0.0,37.9,19.4,6.9,0.0,4.7,25.0,25.2,52,138,-14.3
8,Jaxson Hayes,19:00,.543,.500,.333,.167,13.0,0.0,6.3,8.0,0.0,5.4,23.7,20.2,94,153,-8.5
9,Jalen Hood-Schifino,11:09,.000,.000,.667,.000,0.0,0.0,0.0,22.1,0.0,0.0,25.0,16.3,28,156,-18.9
10,D'Moi Hodge,8:18,.500,.500,1.000,.000,0.0,0.0,0.0,17.4,0.0,0.0,0.0,16.4,110,156,-4.0
11,Maxwell Lewis,8:18,.000,.000,.000,.000,14.8,0.0,7.2,0.0,0.0,0.0,66.7,16.4,22,156,-22.3
12,Alex Fudge,2:23,1.000,1.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.1,65,156,-9.6
