,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Tyus Jones,32:36,.462,.462,.308,.000,0.0,3.9,1.8,21.2,2.7,0.0,0.0,15.5,115,133,-3.8
1,Jordan Poole,31:16,.705,.667,.600,.200,0.0,4.0,1.8,25.1,0.0,2.6,10.9,22.7,134,137,2.4
2,Daniel Gafford,29:58,.857,.857,.000,.000,10.7,16.9,13.5,12.2,0.0,13.3,36.4,14.2,115,128,-0.6
3,Kyle Kuzma,29:58,.685,.700,.250,.050,7.1,16.9,11.6,21.5,0.0,2.7,8.9,29.0,127,135,6.1
4,Deni Avdija,27:34,.820,.750,.500,.500,3.9,18.3,10.5,25.9,1.6,0.0,9.3,15.1,164,133,8.6
5,player,,,,,,,,,,,,,,,,
6,Bilal Coulibaly,19:19,.601,.500,.429,.429,0.0,19.6,9.0,0.0,0.0,4.1,0.0,16.7,126,134,-4.9
7,Corey Kispert,14:02,.399,.000,1.000,2.000,0.0,9.0,4.1,0.0,0.0,0.0,34.7,15.9,56,138,-20.2
8,Johnny Davis,13:50,.250,.250,.000,.000,15.4,9.1,12.5,8.2,0.0,0.0,0.0,22.4,78,138,-15.6
9,Eugene Omoruyi,10:55,.694,.750,1.000,1.000,0.0,46.3,21.2,19.7,0.0,0.0,51.0,20.9,76,132,-13.8
10,Ryan Rollins,10:29,.600,.600,.200,.000,10.2,48.2,27.6,39.0,8.3,0.0,50.0,37.0,74,113,-7.2
11,Anthony Gill,8:01,.644,.667,.333,.667,13.3,0.0,7.2,0.0,5.4,20.0,0.0,18.8,138,114,11.9
12,Delon Wright,4:55,.667,.667,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,125,140,-3.3
13,Danilo Gallinari,3:43,.205,.000,1.000,.500,0.0,34.0,15.6,0.0,0.0,0.0,0.0,25.5,49,134,-22.9
14,Mike Muscala,3:24,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4,0,140,-24.8
15,Landry Shamet,Did Not Play,,,,,,,,,,,,,,,
