,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Brandon Ingram,31:37,.472,.460,.240,.040,0.0,12.3,5.2,47.2,0.0,0.0,7.3,34.8,96,124,1.8
1,Dyson Daniels,31:03,.350,.350,.300,.000,3.0,8.4,5.3,24.6,6.0,0.0,23.1,16.8,72,110,-0.3
2,Jordan Hawkins,30:17,.549,.455,.455,.364,0.0,4.3,1.8,5.3,0.0,0.0,13.6,19.5,98,125,-6.4
3,Jeremiah Robinson-Earl,27:59,.628,.500,.286,.571,10.1,27.8,17.5,5.6,0.0,0.0,18.6,15.4,115,121,-1.4
4,Jonas Valančiūnas,22:06,.444,.444,.222,.000,4.3,29.4,14.8,0.0,0.0,0.0,0.0,16.3,94,121,-5.5
5,player,,,,,,,,,,,,,,,,
6,Matt Ryan,26:05,.785,.600,.800,1.200,0.0,19.9,8.4,5.7,0.0,0.0,39.6,19.4,94,122,-6.7
7,Kira Lewis Jr.,18:58,.143,.143,.143,.000,5.0,13.7,8.6,15.1,0.0,0.0,12.5,16.9,46,123,-15.0
8,Larry Nance Jr.,18:03,.429,.429,.143,.000,10.4,7.2,9.1,0.0,5.2,0.0,12.5,17.8,84,112,-3.1
9,Dereon Seabron,16:57,.571,.500,.286,.286,5.6,15.3,9.7,10.3,0.0,0.0,0.0,18.6,126,123,2.2
10,Cody Zeller,12:00,.602,.500,.000,1.500,15.7,32.4,22.7,75.0,0.0,0.0,0.0,11.1,166,120,19.4
11,E.J. Liddell,4:54,.515,.333,.667,.667,0.0,0.0,0.0,0.0,0.0,21.8,20.5,39.9,85,111,-6.3
12,Zion Williamson,Not With Team,,,,,,,,,,,,,,,
