,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Scoot Henderson,33:48,.430,.417,.167,.222,0.0,10.9,5.1,37.0,1.4,5.6,20.2,33.1,76,110,-4.9
1,Matisse Thybulle,28:59,.300,.300,.800,.000,3.8,12.7,8.0,0.0,3.4,6.5,0.0,7.8,71,105,-2.9
2,Jerami Grant,25:11,.563,.542,.250,.250,0.0,4.9,2.3,26.5,1.9,3.7,18.4,29.2,93,112,-0.2
3,Malcolm Brogdon,21:06,.563,.500,.500,.250,0.0,11.7,5.5,43.5,0.0,0.0,18.4,23.3,104,117,-0.7
4,Moses Brown,15:42,.500,.500,.000,.000,0.0,47.0,22.1,10.2,0.0,6.0,50.0,11.5,54,105,-7.7
5,player,,,,,,,,,,,,,,,,
6,Jabari Walker,25:06,.519,.429,.286,.857,8.7,34.3,20.7,0.0,1.9,0.0,9.4,19.1,102,107,-5.0
7,Ibou Badji,23:25,1.000,1.000,.000,.000,0.0,26.3,12.3,7.1,0.0,4.0,50.0,7.7,87,109,-8.5
8,Kris Murray,19:01,.600,.600,.400,.000,5.7,6.5,6.1,9.9,2.6,4.9,0.0,11.9,126,109,1.4
9,Shaedon Sharpe,18:01,.338,.250,.625,.250,6.1,0.0,3.2,9.6,0.0,0.0,10.1,24.7,72,120,-12.9
10,Skylar Mays,17:29,.438,.438,.375,.000,6.2,7.0,6.6,33.3,0.0,5.4,11.1,23.2,92,114,-2.5
11,Ish Wainright,12:11,.680,.600,.800,.400,0.0,10.1,4.7,0.0,0.0,7.7,14.5,25.5,108,111,1.2
12,Toumani Camara,Did Not Play,,,,,,,,,,,,,,,
