,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Joel Embiid,29:04,.672,.526,.158,.842,0.0,47.7,22.4,12.6,3.2,11.0,13.3,40.4,126,77,16.9
1,Tyrese Maxey,27:15,.522,.469,.375,.313,0.0,3.9,1.8,24.6,3.4,0.0,5.2,27.6,116,94,1.4
2,Tobias Harris,23:30,.666,.563,.375,.500,8.0,22.7,14.9,12.4,6.0,3.4,17.0,19.6,126,82,7.1
3,De'Anthony Melton,23:19,.291,.167,.500,.333,8.1,4.6,6.4,5.3,2.0,3.4,0.0,11.5,95,93,-8.5
4,Nicolas Batum,21:46,.500,.500,.250,.000,8.6,14.7,11.5,24.1,4.3,0.0,0.0,7.2,151,90,5.7
5,player,,,,,,,,,,,,,,,,
6,Kelly Oubre Jr.,17:13,.463,.409,.455,.182,5.5,12.4,8.7,9.3,0.0,0.0,0.0,27.0,112,99,-7.5
7,Marcus Morris,15:29,.938,.938,.625,.000,0.0,13.8,6.5,12.2,3.0,0.0,11.1,22.8,151,93,19.1
8,Robert Covington,12:36,.000,.000,.500,.000,7.5,16.9,11.9,0.0,3.7,0.0,33.3,9.3,25,91,-11.5
9,Patrick Beverley,12:05,.266,.000,.000,2.000,0.0,0.0,0.0,0.0,11.6,0.0,0.0,6.1,65,77,1.6
10,Danuel House Jr.,12:00,.300,.300,.600,.000,23.5,8.9,16.7,21.6,0.0,0.0,0.0,16.3,116,100,-4.6
11,Jaden Springer,12:00,.500,.500,.333,.000,7.8,8.9,8.3,48.0,7.8,6.7,0.0,29.4,126,78,14.4
12,Paul Reed,11:40,.000,.000,.000,.000,16.1,27.4,21.4,20.1,0.0,0.0,66.7,10.1,64,97,-9.8
13,Mo Bamba,9:01,.750,.750,.500,.000,10.4,35.5,22.2,0.0,0.0,8.9,0.0,8.7,166,88,1.4
14,Furkan Korkmaz,6:31,.500,.500,1.000,.000,0.0,16.4,7.7,21.9,0.0,0.0,0.0,18.0,124,98,-2.4
15,KJ Martin,6:31,.667,.667,.000,.000,14.4,0.0,7.7,28.0,0.0,0.0,0.0,18.0,156,102,6.6
