,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jayson Tatum,31:33,9,21,.429,3,8,.375,3,5,.600,0,5,5,2,0,0,2,2,24,+11
1,Jrue Holiday,31:17,8,14,.571,6,7,.857,0,0,,0,4,4,4,0,0,1,0,22,+10
2,Jaylen Brown,31:17,8,16,.500,3,6,.500,2,2,1.000,1,6,7,5,1,1,3,2,21,+12
3,Luke Kornet,30:25,3,5,.600,0,0,,0,0,,3,6,9,4,1,3,2,2,6,+11
4,Al Horford,24:33,3,4,.750,3,4,.750,0,0,,0,3,3,0,1,0,0,2,9,+14
5,player,,,,,,,,,,,,,,,,,,,,
6,Payton Pritchard,27:07,4,10,.400,2,4,.500,2,2,1.000,1,2,3,4,1,0,0,2,12,+17
7,Sam Hauser,20:02,3,6,.500,1,4,.250,0,0,,0,4,4,2,0,0,2,0,7,+18
8,Oshae Brissett,12:58,2,5,.400,0,1,.000,3,4,.750,1,3,4,1,0,0,1,0,7,+4
9,Neemias Queta,12:05,2,4,.500,0,0,,2,2,1.000,4,4,8,0,0,2,0,5,6,+6
10,Lamar Stevens,4:49,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,0,0,-2
11,Dalano Banton,3:54,0,2,.000,0,1,.000,1,2,.500,1,1,2,0,0,0,0,0,1,-2
12,Svi Mykhailiuk,3:54,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,0,0,-2
13,JD Davison,3:03,0,0,,0,0,,2,2,1.000,1,0,1,0,0,0,0,0,2,-1
14,Jordan Walsh,3:03,0,1,.000,0,1,.000,0,0,,0,4,4,0,0,0,0,0,0,-1
