,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
0,Miles Bridges,36:01,.802,.821,.357,.357,0.0,29.3,13.5,29.4,1.4,0.0,11.0,23.1,139,116,11.4
1,Brandon Miller,31:50,.419,.382,.529,.118,0.0,18.4,8.5,5.3,0.0,0.0,10.1,28.5,76,120,-10.4
2,Nick Richards,29:57,.582,.583,.000,.167,6.7,23.5,14.4,6.5,1.7,3.6,0.0,19.7,120,112,0.6
3,Ish Smith,29:04,.417,.417,.000,.000,3.4,8.1,5.6,23.8,0.0,0.0,25.0,25.2,73,121,-14.1
4,Bryce McGowens,23:16,.625,.625,.375,.000,0.0,10.1,4.6,22.3,0.0,0.0,0.0,15.7,129,120,-1.1
5,player,,,,,,,,,,,,,,,,
6,P.J. Washington,25:37,.551,.500,.600,.200,3.9,22.9,12.6,0.0,0.0,0.0,26.9,13.3,82,119,-11.5
7,Cody Martin,24:44,.129,.000,.500,.667,4.0,9.5,6.5,32.3,4.1,8.6,0.0,14.3,71,104,0.5
8,Nick Smith Jr.,18:56,.313,.313,.375,.000,10.6,6.2,8.5,16.4,0.0,5.6,20.0,24.1,69,116,-11.7
9,Nathan Mensah,12:19,.532,.000,.000,2.000,8.1,28.5,17.5,0.0,0.0,0.0,0.0,7.0,136,119,-7.2
10,James Bouknight,4:08,.000,.000,.000,.000,0.0,0.0,0.0,64.5,0.0,0.0,0.0,11.1,81,122,-2.7
11,JT Thor,4:08,.500,.500,.000,.000,0.0,56.6,26.1,0.0,0.0,25.8,0.0,22.1,93,94,6.4
12,Frank Ntilikina,Did Not Play,,,,,,,,,,,,,,,
