,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Stephen Curry,31:18,7,16,.438,5,8,.625,6,6,1.000,0,3,3,8,0,0,1,3,25,+9
1,Klay Thompson,30:09,8,18,.444,5,10,.500,3,3,1.000,1,1,2,3,0,1,2,2,24,+11
2,Andrew Wiggins,29:27,4,11,.364,0,4,.000,4,4,1.000,2,3,5,1,0,2,0,4,12,+11
3,Dario Šarić,16:15,4,6,.667,2,3,.667,0,0,,1,2,3,3,1,0,0,0,10,+2
4,Kevon Looney,9:56,1,2,.500,0,0,,0,0,,2,5,7,1,1,1,1,1,2,-3
5,player,,,,,,,,,,,,,,,,,,,,
6,Jonathan Kuminga,28:51,11,11,1.000,0,0,,3,5,.600,0,9,9,2,2,2,1,1,25,+18
7,Brandin Podziemski,26:42,5,9,.556,0,1,.000,0,0,,0,3,3,2,0,0,2,1,10,+19
8,Draymond Green,22:47,5,6,.833,2,3,.667,0,0,,1,4,5,3,2,1,2,3,12,+19
9,Cory Joseph,20:36,3,3,1.000,2,2,1.000,0,0,,0,2,2,1,0,0,0,1,8,+12
10,Trayce Jackson-Davis,15:17,2,4,.500,0,0,,0,4,.000,2,4,6,1,0,2,0,2,4,+6
11,Lester Quinones,2:54,1,2,.500,0,1,.000,0,0,,1,2,3,0,0,0,1,0,2,+2
12,Jerome Robinson,2:54,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+2
13,Gui Santos,2:54,0,1,.000,0,0,,0,0,,1,0,1,0,0,0,0,0,0,+2
