,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Bradley Beal,34:48,7,15,.467,0,2,.000,1,2,.500,0,3,3,2,2,0,2,4,15,-7
1,Kevin Durant,34:40,10,17,.588,3,6,.500,7,8,.875,0,7,7,2,0,1,3,2,30,-14
2,Devin Booker,34:00,8,14,.571,2,6,.333,2,2,1.000,0,0,0,5,0,0,6,4,20,-31
3,Grayson Allen,30:51,1,3,.333,1,3,.333,5,5,1.000,0,3,3,2,0,0,1,1,8,-22
4,Jusuf Nurkić,21:22,3,8,.375,1,2,.500,1,2,.500,1,2,3,2,1,0,0,1,8,-14
5,player,,,,,,,,,,,,,,,,,,,,
6,Eric Gordon,24:36,3,8,.375,2,7,.286,4,4,1.000,0,1,1,2,0,0,1,1,12,-17
7,Josh Okogie,17:45,2,3,.667,0,1,.000,0,0,,1,0,1,2,3,0,0,2,4,-12
8,Drew Eubanks,16:22,0,1,.000,0,0,,0,0,,2,2,4,0,0,2,0,2,0,-5
9,Chimezie Metu,7:56,1,1,1.000,0,0,,2,2,1.000,0,2,2,0,0,1,0,1,4,-7
10,Jordan Goodwin,5:12,2,3,.667,0,0,,0,0,,0,0,0,0,0,0,0,0,4,-3
11,Saben Lee,5:12,0,1,.000,0,0,,2,2,1.000,1,0,1,0,0,0,1,0,2,-3
12,Yuta Watanabe,5:12,0,2,.000,0,2,.000,1,2,.500,0,0,0,0,0,0,0,1,1,-3
13,Keita Bates-Diop,2:04,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,1,3,+3
