,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Jayson Tatum,5:00,1,2,.500,1,1,1.000,2,3,.667,0,1,1,0,0,1,0,0,5,-3
1,Sam Hauser,0:28,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-3
2,Jrue Holiday,5:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,1,1,0,-3
3,Kristaps Porziņģis,5:00,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,0,1,2,-3
4,Jaylen Brown,5:00,1,3,.333,0,1,.000,1,2,.500,0,0,0,1,0,0,0,0,3,-3
5,player,,,,,,,,,,,,,,,,,,,,
6,Payton Pritchard,4:32,0,2,.000,0,1,.000,0,0,,0,1,1,0,0,0,0,0,0,0
7,Luke Kornet, ,,,,,,,,,,,,,,,,,,,
8,Oshae Brissett, ,,,,,,,,,,,,,,,,,,,
9,Svi Mykhailiuk, ,,,,,,,,,,,,,,,,,,,
10,Dalano Banton,Did Not Play,,,,,,,,,,,,,,,,,,,
11,JD Davison,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Neemias Queta,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Lamar Stevens,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Jordan Walsh,Did Not Play,,,,,,,,,,,,,,,,,,,
