,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
0,Paolo Banchero,38:02,11,20,.550,3,4,.750,3,3,1.000,3,10,13,7,0,0,2,2,28,+1
1,Franz Wagner,34:29,9,17,.529,1,3,.333,12,14,.857,1,6,7,8,0,0,0,0,31,0
2,Jalen Suggs,26:37,5,9,.556,2,6,.333,3,5,.600,0,2,2,4,3,2,3,4,15,+10
3,Goga Bitadze,24:13,1,1,1.000,1,1,1.000,0,0,,1,4,5,4,0,2,3,4,3,+2
4,Anthony Black,23:04,2,4,.500,1,1,1.000,1,2,.500,0,2,2,3,0,1,1,3,6,-5
5,player,,,,,,,,,,,,,,,,,,,,
6,Joe Ingles,24:37,5,11,.455,3,7,.429,1,1,1.000,0,3,3,7,0,0,0,3,14,+13
7,Moritz Wagner,22:53,8,13,.615,0,2,.000,2,3,.667,4,2,6,0,1,1,3,1,18,+9
8,Gary Harris,22:16,3,9,.333,1,6,.167,1,2,.500,0,0,0,0,0,0,1,0,8,-11
9,Cole Anthony,16:58,1,3,.333,0,0,,2,2,1.000,0,1,1,2,2,1,1,5,4,-4
10,Jonathan Isaac,6:49,1,2,.500,0,1,.000,1,1,1.000,1,4,5,0,0,1,0,1,3,+10
11,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,,,,,
12,Jett Howard,Did Not Play,,,,,,,,,,,,,,,,,,,
13,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,,,,,
14,Admiral Schofield,Did Not Play,,,,,,,,,,,,,,,,,,,
