,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kyle Kuzma,37:11,10,24,.417,0,5,.000,2,2,1.000,4,11,15,5,0,0,2,1,22,+1,Oklahoma City Thunder,Washington Wizards,2024-01-08
1,Deni Avdija,32:45,5,8,.625,2,3,.667,5,6,.833,0,4,4,4,1,0,4,4,17,-20,Oklahoma City Thunder,Washington Wizards,2024-01-08
2,Tyus Jones,30:56,7,10,.700,3,5,.600,1,2,.500,0,0,0,9,3,0,2,1,18,0,Oklahoma City Thunder,Washington Wizards,2024-01-08
3,Jordan Poole,29:19,8,17,.471,4,8,.500,4,5,.800,0,0,0,5,0,0,1,5,24,+3,Oklahoma City Thunder,Washington Wizards,2024-01-08
4,Daniel Gafford,25:31,3,7,.429,0,0,,3,3,1.000,4,5,9,1,0,1,0,2,9,+1,Oklahoma City Thunder,Washington Wizards,2024-01-08
6,Bilal Coulibaly,24:46,1,4,.250,1,2,.500,2,2,1.000,1,4,5,3,0,2,0,2,5,+1,Oklahoma City Thunder,Washington Wizards,2024-01-08
7,Corey Kispert,18:26,4,5,.800,3,4,.750,0,0,,0,1,1,2,0,0,1,1,11,-7,Oklahoma City Thunder,Washington Wizards,2024-01-08
8,Delon Wright,17:04,3,6,.500,1,1,1.000,0,0,,1,0,1,2,0,0,0,2,7,-8,Oklahoma City Thunder,Washington Wizards,2024-01-08
9,Landry Shamet,16:12,3,7,.429,1,4,.250,8,9,.889,1,1,2,1,2,2,3,4,15,-6,Oklahoma City Thunder,Washington Wizards,2024-01-08
10,Mike Muscala,7:50,0,1,.000,0,0,,0,0,,1,0,1,0,1,0,1,1,0,-5,Oklahoma City Thunder,Washington Wizards,2024-01-08
11,Jared Butler,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Johnny Davis,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Danilo Gallinari,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Anthony Gill,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Eugene Omoruyi,0:0,Oklahoma City Thunder,Washington Wizards,2024-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
