,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Luka Dončić,40:09,13,24,.542,7,14,.500,6,7,.857,0,8,8,11,4,1,3,1,39,+18,Dallas Mavericks,New York Knicks,2024-02-08
1,Kyrie Irving,36:27,7,17,.412,2,6,.333,0,0,,0,5,5,6,0,0,2,3,16,+12,Dallas Mavericks,New York Knicks,2024-02-08
2,Josh Green,31:46,5,9,.556,2,5,.400,3,3,1.000,1,5,6,3,1,1,0,2,15,+5,Dallas Mavericks,New York Knicks,2024-02-08
3,Derrick Jones Jr.,30:28,5,7,.714,1,3,.333,7,7,1.000,1,4,5,3,0,0,0,1,18,+15,Dallas Mavericks,New York Knicks,2024-02-08
4,Maxi Kleber,27:28,1,2,.500,0,1,.000,0,2,.000,1,3,4,3,1,4,1,1,2,+13,Dallas Mavericks,New York Knicks,2024-02-08
6,Tim Hardaway Jr.,29:44,7,14,.500,5,10,.500,0,0,,0,2,2,2,0,0,0,1,19,+11,Dallas Mavericks,New York Knicks,2024-02-08
7,Dwight Powell,20:32,2,2,1.000,0,0,,1,2,.500,3,3,6,1,0,0,1,4,5,+1,Dallas Mavericks,New York Knicks,2024-02-08
8,Jaden Hardy,13:33,2,5,.400,0,1,.000,0,0,,0,2,2,1,1,0,1,0,4,+2,Dallas Mavericks,New York Knicks,2024-02-08
9,Markieff Morris,6:01,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,0,0,3,-1,Dallas Mavericks,New York Knicks,2024-02-08
10,Brandon Williams,1:17,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,-2,Dallas Mavericks,New York Knicks,2024-02-08
11,A.J. Lawson,1:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,Dallas Mavericks,New York Knicks,2024-02-08
12,Olivier-Maxence Prosper,1:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2,Dallas Mavericks,New York Knicks,2024-02-08
