,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Coby White,5:00,1,4,.250,1,3,.333,0,0,,0,1,1,1,0,0,0,2,3,-6,Chicago Bulls,Orlando Magic,2024-02-10
1,DeMar DeRozan,5:00,2,4,.500,0,0,,0,0,,0,0,0,1,0,0,0,1,4,-6,Chicago Bulls,Orlando Magic,2024-02-10
2,Nikola Vučević,5:00,0,3,.000,0,1,.000,0,0,,3,0,3,0,0,0,0,1,0,-6,Chicago Bulls,Orlando Magic,2024-02-10
3,Ayo Dosunmu,5:00,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-6,Chicago Bulls,Orlando Magic,2024-02-10
4,Alex Caruso,5:00,0,0,,0,0,,0,0,,3,0,3,0,0,0,1,0,0,-6,Chicago Bulls,Orlando Magic,2024-02-10
6,Torrey Craig, ,Chicago Bulls,Orlando Magic,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Andre Drummond, ,Chicago Bulls,Orlando Magic,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,Dalen Terry, ,Chicago Bulls,Orlando Magic,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,Julian Phillips, ,Chicago Bulls,Orlando Magic,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Jevon Carter,0:0,Chicago Bulls,Orlando Magic,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Terry Taylor,0:0,Chicago Bulls,Orlando Magic,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Patrick Williams,0:0,Chicago Bulls,Orlando Magic,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
