,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Bam Adebayo,39:21,.838,.750,.000,.667,12.2,33.7,23.8,16.3,2.4,6.0,16.2,20.5,152,98,11.1,Miami Heat,Atlanta Hawks,2023-11-11
1,Jaime Jaquez Jr.,38:28,.559,.529,.412,.118,3.1,5.3,4.3,16.1,1.3,0.0,14.4,23.7,104,116,-4.1,Miami Heat,Atlanta Hawks,2023-11-11
2,Haywood Highsmith,33:43,.342,.231,.385,.538,3.6,15.1,9.8,19.4,2.9,3.5,5.9,22.1,88,106,-4.7,Miami Heat,Atlanta Hawks,2023-11-11
3,Kyle Lowry,33:26,.833,.750,.750,.625,0.0,6.1,3.3,16.3,1.4,0.0,22.7,17.2,132,115,3.7,Miami Heat,Atlanta Hawks,2023-11-11
4,Duncan Robinson,30:14,.367,.367,.667,.000,0.0,10.1,5.5,9.6,1.6,0.0,6.3,23.1,76,113,-12.0,Miami Heat,Atlanta Hawks,2023-11-11
6,Dru Smith,28:01,.563,.563,.375,.000,4.3,3.6,3.9,10.0,5.2,4.2,20.0,15.6,99,105,0.7,Miami Heat,Atlanta Hawks,2023-11-11
7,Josh Richardson,22:45,1.075,1.071,.571,.143,0.0,9.0,4.9,0.0,0.0,0.0,11.8,16.2,170,117,8.2,Miami Heat,Atlanta Hawks,2023-11-11
8,Kevin Love,13:37,.717,.625,.750,.500,0.0,30.0,16.2,20.8,0.0,0.0,17.0,18.8,129,108,5.3,Miami Heat,Atlanta Hawks,2023-11-11
9,Jamal Cain,0:24,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,121,-6.1,Miami Heat,Atlanta Hawks,2023-11-11
10,Thomas Bryant,0:0,Miami Heat,Atlanta Hawks,2023-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Nikola Jović,0:0,Miami Heat,Atlanta Hawks,2023-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Orlando Robinson,0:0,Miami Heat,Atlanta Hawks,2023-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Cole Swider,0:0,Miami Heat,Atlanta Hawks,2023-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
