,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Derrick White,37:34,6,18,.333,3,11,.273,4,4,1.000,1,3,4,5,2,1,2,3,19,+2,Boston Celtics,Philadelphia76ers,2023-11-08
1,Jayson Tatum,37:05,6,14,.429,2,6,.333,2,3,.667,1,14,15,6,3,0,2,2,16,-1,Boston Celtics,Philadelphia76ers,2023-11-08
2,Jaylen Brown,35:32,4,13,.308,2,7,.286,1,2,.500,0,2,2,2,1,1,4,2,11,-3,Boston Celtics,Philadelphia76ers,2023-11-08
3,Jrue Holiday,34:45,4,9,.444,2,3,.667,2,2,1.000,1,4,5,5,1,0,2,1,12,+13,Boston Celtics,Philadelphia76ers,2023-11-08
4,Kristaps Porziņģis,31:04,10,19,.526,2,6,.333,7,8,.875,4,2,6,3,0,1,0,4,29,+8,Boston Celtics,Philadelphia76ers,2023-11-08
6,Al Horford,26:13,1,6,.167,1,6,.167,0,0,,0,5,5,3,0,2,1,1,3,-23,Boston Celtics,Philadelphia76ers,2023-11-08
7,Sam Hauser,18:40,5,8,.625,3,6,.500,0,0,,0,4,4,0,1,1,0,0,13,-6,Boston Celtics,Philadelphia76ers,2023-11-08
8,Payton Pritchard,16:01,0,4,.000,0,2,.000,0,0,,2,0,2,4,0,0,1,0,0,-2,Boston Celtics,Philadelphia76ers,2023-11-08
9,Luke Kornet,3:05,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3,Boston Celtics,Philadelphia76ers,2023-11-08
10,Dalano Banton,0:0,Boston Celtics,Philadelphia76ers,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Oshae Brissett,0:0,Boston Celtics,Philadelphia76ers,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Svi Mykhailiuk,0:0,Boston Celtics,Philadelphia76ers,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Lamar Stevens,0:0,Boston Celtics,Philadelphia76ers,2023-11-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
