,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,James Harden,33:36,1,10,.100,0,5,.000,2,2,1.000,1,2,3,6,1,0,1,1,4,+8,Los Angeles Clippers,Detroit Pistons,2024-02-02
1,Kawhi Leonard,31:58,12,17,.706,6,8,.750,3,3,1.000,0,4,4,3,0,1,0,2,33,+18,Los Angeles Clippers,Detroit Pistons,2024-02-02
2,Paul George,27:20,8,16,.500,2,5,.400,0,0,,0,4,4,7,3,1,0,3,18,+13,Los Angeles Clippers,Detroit Pistons,2024-02-02
3,Mason Plumlee,25:53,5,7,.714,0,0,,2,3,.667,3,6,9,2,1,0,1,3,12,-4,Los Angeles Clippers,Detroit Pistons,2024-02-02
4,Terance Mann,23:51,4,4,1.000,0,0,,4,4,1.000,1,0,1,0,0,0,1,1,12,-20,Los Angeles Clippers,Detroit Pistons,2024-02-02
6,Norman Powell,25:27,6,11,.545,3,6,.500,0,0,,1,4,5,2,0,0,0,5,15,+19,Los Angeles Clippers,Detroit Pistons,2024-02-02
7,Russell Westbrook,25:09,10,13,.769,2,3,.667,1,2,.500,1,2,3,9,2,0,2,2,23,+15,Los Angeles Clippers,Detroit Pistons,2024-02-02
8,Amir Coffey,23:57,5,7,.714,1,1,1.000,3,3,1.000,0,4,4,0,4,1,1,0,14,+9,Los Angeles Clippers,Detroit Pistons,2024-02-02
9,Daniel Theis,17:30,2,3,.667,0,1,.000,1,2,.500,0,3,3,2,1,2,2,3,5,+11,Los Angeles Clippers,Detroit Pistons,2024-02-02
10,Brandon Boston Jr.,2:39,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-7,Los Angeles Clippers,Detroit Pistons,2024-02-02
11,Kobe Brown,2:39,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7,Los Angeles Clippers,Detroit Pistons,2024-02-02
12,Bones Hyland,0:0,Los Angeles Clippers,Detroit Pistons,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,P.J. Tucker,0:0,Los Angeles Clippers,Detroit Pistons,2024-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
