,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Lauri Markkanen,35:38,12,18,.667,7,12,.583,2,2,1.000,3,9,12,3,1,0,2,5,33,+19,Utah Jazz,Charlotte Hornets,2024-01-27
1,Collin Sexton,35:21,9,19,.474,3,7,.429,3,5,.600,2,2,4,13,2,0,3,0,24,+19,Utah Jazz,Charlotte Hornets,2024-01-27
2,John Collins,31:45,9,13,.692,1,4,.250,1,2,.500,3,7,10,0,0,2,0,4,20,+10,Utah Jazz,Charlotte Hornets,2024-01-27
3,Simone Fontecchio,27:11,2,6,.333,1,4,.250,0,0,,1,2,3,3,1,0,0,1,5,+8,Utah Jazz,Charlotte Hornets,2024-01-27
4,Kris Dunn,16:41,3,4,.750,1,1,1.000,0,0,,2,2,4,6,1,1,1,1,7,+5,Utah Jazz,Charlotte Hornets,2024-01-27
6,Jordan Clarkson,31:19,6,15,.400,1,5,.200,1,1,1.000,1,0,1,2,0,0,0,3,14,+7,Utah Jazz,Charlotte Hornets,2024-01-27
7,Kelly Olynyk,17:41,2,2,1.000,1,1,1.000,1,2,.500,1,8,9,8,1,0,4,2,6,+1,Utah Jazz,Charlotte Hornets,2024-01-27
8,Walker Kessler,16:15,5,6,.833,0,0,,0,0,,1,3,4,0,0,3,2,1,10,+2,Utah Jazz,Charlotte Hornets,2024-01-27
9,Ochai Agbaji,15:30,2,5,.400,1,3,.333,0,0,,1,1,2,2,0,0,0,0,5,-4,Utah Jazz,Charlotte Hornets,2024-01-27
10,Keyonte George,12:39,2,5,.400,1,4,.250,5,5,1.000,0,0,0,1,0,0,1,1,10,-7,Utah Jazz,Charlotte Hornets,2024-01-27
11,Talen Horton-Tucker,0:0,Utah Jazz,Charlotte Hornets,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Luka Šamanić,0:0,Utah Jazz,Charlotte Hornets,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Omer Yurtseven,0:0,Utah Jazz,Charlotte Hornets,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
