,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paul George,31:38,11,17,.647,4,7,.571,1,1,1.000,0,3,3,6,3,0,4,2,27,+23,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
1,Russell Westbrook,28:48,5,8,.625,1,2,.500,0,0,,2,3,5,13,0,0,3,3,11,+30,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
2,Kawhi Leonard,28:43,9,17,.529,5,5,1.000,0,0,,1,4,5,6,1,1,4,2,23,+25,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
3,Ivica Zubac,25:36,8,10,.800,0,0,,4,5,.800,5,7,12,0,0,4,2,3,20,+25,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
4,Robert Covington,23:10,2,5,.400,1,4,.250,0,0,,1,3,4,2,3,1,0,2,5,+26,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
6,Norman Powell,22:54,2,6,.333,2,5,.400,2,2,1.000,0,3,3,1,0,0,2,0,8,-4,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
7,Bones Hyland,21:45,6,11,.545,3,8,.375,2,2,1.000,0,0,0,3,0,0,2,4,17,-4,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
8,Mason Plumlee,17:31,2,4,.500,0,0,,2,4,.500,3,5,8,2,0,0,0,0,6,-6,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
9,KJ Martin,13:35,0,4,.000,0,2,.000,0,0,,1,0,1,1,1,0,0,2,0,-17,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
10,Nicolas Batum,9:08,0,0,,0,0,,0,0,,0,3,3,1,1,1,0,0,0,-2,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
11,Kobe Brown,5:18,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-12,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
12,Moussa Diabaté,4:02,1,3,.333,0,0,,0,0,,1,0,1,0,2,0,0,0,2,-10,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
13,Amir Coffey,3:56,0,1,.000,0,0,,2,2,1.000,0,0,0,1,0,0,0,0,2,-7,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
14,Jordan Miller,3:56,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-7,Portland Trail Blazers,Los Angeles Clippers,2023-10-25
