,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Karl-Anthony Towns,41:41,12,26,.462,5,12,.417,4,4,1.000,1,10,11,2,2,0,5,1,33,+8,Minnesota Timberwolves,Golden State Warriors,2023-11-14
1,Anthony Edwards,36:18,7,16,.438,3,6,.500,3,5,.600,0,4,4,4,3,0,5,1,20,-9,Minnesota Timberwolves,Golden State Warriors,2023-11-14
2,Rudy Gobert,35:13,2,8,.250,0,0,,5,6,.833,6,7,13,2,0,3,2,4,9,+8,Minnesota Timberwolves,Golden State Warriors,2023-11-14
3,Mike Conley,30:50,4,6,.667,3,4,.750,2,2,1.000,0,2,2,8,2,0,1,1,13,+12,Minnesota Timberwolves,Golden State Warriors,2023-11-14
4,Jaden McDaniels,1:43,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,+2,Minnesota Timberwolves,Golden State Warriors,2023-11-14
6,Kyle Anderson,27:23,3,9,.333,0,2,.000,2,2,1.000,1,3,4,3,0,1,2,4,8,+11,Minnesota Timberwolves,Golden State Warriors,2023-11-14
7,Nickeil Alexander-Walker,25:19,2,5,.400,1,4,.250,0,0,,0,0,0,1,1,1,2,1,5,-16,Minnesota Timberwolves,Golden State Warriors,2023-11-14
8,Naz Reid,16:24,4,5,.800,2,3,.667,0,0,,0,2,2,0,0,0,1,4,10,-8,Minnesota Timberwolves,Golden State Warriors,2023-11-14
9,Shake Milton,15:25,2,4,.500,0,1,.000,2,2,1.000,0,4,4,3,0,0,1,3,6,+8,Minnesota Timberwolves,Golden State Warriors,2023-11-14
10,Troy Brown Jr.,9:43,0,1,.000,0,1,.000,0,0,,1,1,2,1,1,0,0,0,0,-1,Minnesota Timberwolves,Golden State Warriors,2023-11-14
11,Josh Minott,0:0,Minnesota Timberwolves,Golden State Warriors,2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Daishen Nix,0:0,Minnesota Timberwolves,Golden State Warriors,2023-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
