,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Collin Sexton,5:00,0,2,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1,Utah Jazz,Houston Rockets,2024-01-20
1,Lauri Markkanen,5:00,2,2,1.000,0,0,,0,0,,0,0,0,1,0,0,0,0,4,-1,Utah Jazz,Houston Rockets,2024-01-20
2,Simone Fontecchio,4:48,0,0,,0,0,,0,0,,0,2,2,1,0,0,0,0,0,-2,Utah Jazz,Houston Rockets,2024-01-20
3,Kris Dunn,0:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,+1,Utah Jazz,Houston Rockets,2024-01-20
4,John Collins, ,Utah Jazz,Houston Rockets,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Jordan Clarkson,5:00,1,3,.333,1,2,.500,0,0,,0,1,1,0,0,0,0,0,3,-1,Utah Jazz,Houston Rockets,2024-01-20
7,Walker Kessler,4:36,1,2,.500,0,0,,2,4,.500,1,1,2,0,0,2,2,3,4,-1,Utah Jazz,Houston Rockets,2024-01-20
8,Kelly Olynyk,0:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,Utah Jazz,Houston Rockets,2024-01-20
9,Ochai Agbaji, ,Utah Jazz,Houston Rockets,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Keyonte George, ,Utah Jazz,Houston Rockets,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Talen Horton-Tucker,0:0,Utah Jazz,Houston Rockets,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Luka Šamanić,0:0,Utah Jazz,Houston Rockets,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Omer Yurtseven,0:0,Utah Jazz,Houston Rockets,2024-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
