,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jalen Brunson,36:09,.675,.567,.400,.533,0.0,13.3,5.7,35.1,0.0,0.0,5.1,22.2,147,125,9.6,New York Knicks,Minnesota Timberwolves,2023-11-20
1,Julius Randle,33:33,.493,.406,.375,.750,7.9,39.3,21.3,6.1,0.0,0.0,8.6,28.5,105,121,0.9,New York Knicks,Minnesota Timberwolves,2023-11-20
2,Mitchell Robinson,30:27,.714,.714,.000,.000,20.4,15.8,18.4,0.0,3.3,6.9,22.2,12.1,126,113,3.4,New York Knicks,Minnesota Timberwolves,2023-11-20
3,Quentin Grimes,24:47,.000,.000,1.000,.000,0.0,4.8,2.1,12.1,4.0,0.0,0.0,9.9,20,118,-9.1,New York Knicks,Minnesota Timberwolves,2023-11-20
4,RJ Barrett,21:58,.474,.423,.308,.308,8.1,27.3,16.3,9.4,2.3,0.0,21.3,35.0,85,118,-4.5,New York Knicks,Minnesota Timberwolves,2023-11-20
6,Donte DiVincenzo,25:34,.394,.313,.750,.250,7.0,4.7,6.0,33.2,1.9,0.0,0.0,14.3,119,122,1.8,New York Knicks,Minnesota Timberwolves,2023-11-20
7,Josh Hart,24:09,.333,.333,.333,.000,3.7,5.0,4.2,7.1,4.1,0.0,0.0,10.2,90,118,-1.2,New York Knicks,Minnesota Timberwolves,2023-11-20
8,Immanuel Quickley,17:09,.451,.321,.500,.429,0.0,7.0,3.0,0.0,0.0,0.0,0.0,39.8,106,126,-2.3,New York Knicks,Minnesota Timberwolves,2023-11-20
9,Isaiah Hartenstein,14:28,.333,.333,.000,.000,12.3,16.6,14.1,0.0,0.0,7.2,25.0,11.3,74,119,-10.8,New York Knicks,Minnesota Timberwolves,2023-11-20
10,Ryan Arcidiacono,3:05,,,,,0.0,38.9,16.6,0.0,0.0,0.0,,0.0,0,122,-4.6,New York Knicks,Minnesota Timberwolves,2023-11-20
11,DaQuan Jeffries,3:05,.000,.000,.333,.667,0.0,38.9,16.6,0.0,0.0,0.0,0.0,51.6,0,122,-47.8,New York Knicks,Minnesota Timberwolves,2023-11-20
12,Jericho Sims,3:05,1.000,1.000,.000,.000,0.0,38.9,16.6,0.0,0.0,0.0,0.0,13.3,200,122,12.5,New York Knicks,Minnesota Timberwolves,2023-11-20
13,Miles McBride,2:31,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,128,-9.2,New York Knicks,Minnesota Timberwolves,2023-11-20
