,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Paolo Banchero,32:40,4,12,.333,2,4,.500,7,10,.700,1,8,9,3,1,0,1,0,17,-8,Orlando Magic,Chicago Bulls,2023-11-15
1,Franz Wagner,30:31,5,16,.313,0,4,.000,3,3,1.000,0,2,2,3,0,0,1,0,13,+1,Orlando Magic,Chicago Bulls,2023-11-15
2,Anthony Black,26:39,3,8,.375,0,2,.000,1,2,.500,2,2,4,2,0,0,2,3,7,-2,Orlando Magic,Chicago Bulls,2023-11-15
3,Jalen Suggs,26:32,2,8,.250,2,7,.286,4,4,1.000,0,2,2,5,3,0,4,4,10,-2,Orlando Magic,Chicago Bulls,2023-11-15
4,Goga Bitadze,26:10,6,10,.600,0,0,,3,4,.750,6,5,11,2,2,1,0,5,15,+6,Orlando Magic,Chicago Bulls,2023-11-15
6,Cole Anthony,21:47,6,11,.545,2,3,.667,2,2,1.000,1,4,5,3,1,0,3,5,16,+4,Orlando Magic,Chicago Bulls,2023-11-15
7,Gary Harris,20:55,2,4,.500,1,3,.333,1,2,.500,0,0,0,0,2,0,0,0,6,+2,Orlando Magic,Chicago Bulls,2023-11-15
8,Moritz Wagner,20:23,2,6,.333,0,1,.000,1,1,1.000,1,3,4,1,1,0,1,3,5,+2,Orlando Magic,Chicago Bulls,2023-11-15
9,Joe Ingles,17:36,1,3,.333,1,3,.333,0,0,,0,2,2,1,0,0,0,1,3,+3,Orlando Magic,Chicago Bulls,2023-11-15
10,Jonathan Isaac,16:47,1,4,.250,0,1,.000,2,2,1.000,1,6,7,0,2,2,1,0,4,+4,Orlando Magic,Chicago Bulls,2023-11-15
11,Caleb Houstan,0:0,Orlando Magic,Chicago Bulls,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Jett Howard,0:0,Orlando Magic,Chicago Bulls,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Chuma Okeke,0:0,Orlando Magic,Chicago Bulls,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Admiral Schofield,0:0,Orlando Magic,Chicago Bulls,2023-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
