,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Tyus Jones,33:45,.601,.583,.333,.250,0.0,10.0,5.5,16.5,0.0,1.7,0.0,16.9,128,125,-1.7,Charlotte Hornets,Washington Wizards,2023-11-10
1,Jordan Poole,31:14,.485,.464,.357,.071,0.0,5.4,3.0,27.3,0.0,0.0,17.2,24.0,93,128,-9.9,Charlotte Hornets,Washington Wizards,2023-11-10
2,Deni Avdija,30:44,.611,.611,.444,.000,3.4,13.7,9.1,22.2,1.5,1.9,25.0,16.8,105,119,-0.8,Charlotte Hornets,Washington Wizards,2023-11-10
3,Daniel Gafford,30:05,.601,.571,.000,.429,13.9,14.0,13.9,4.4,3.2,7.8,19.4,14.7,115,113,-0.9,Charlotte Hornets,Washington Wizards,2023-11-10
4,Kyle Kuzma,29:05,.487,.471,.294,.059,3.6,14.5,9.6,5.2,0.0,0.0,14.7,30.2,84,123,-10.9,Charlotte Hornets,Washington Wizards,2023-11-10
6,Bilal Coulibaly,19:38,.868,.750,1.000,1.000,0.0,8.6,4.7,6.4,0.0,0.0,25.8,17.0,126,127,-1.1,Charlotte Hornets,Washington Wizards,2023-11-10
7,Danilo Gallinari,17:55,.654,.583,.667,.333,5.8,0.0,2.6,30.7,0.0,0.0,12.7,18.9,134,132,3.0,Charlotte Hornets,Washington Wizards,2023-11-10
8,Landry Shamet,16:57,.527,.500,.700,.100,0.0,0.0,0.0,0.0,0.0,0.0,8.7,29.0,90,131,-12.2,Charlotte Hornets,Washington Wizards,2023-11-10
9,Corey Kispert,16:21,1.090,1.083,.500,.333,0.0,20.6,11.4,0.0,0.0,0.0,0.0,18.1,204,118,13.4,Charlotte Hornets,Washington Wizards,2023-11-10
10,Delon Wright,14:15,.463,.333,.667,1.000,0.0,11.8,6.5,51.0,3.3,0.0,0.0,13.0,140,116,3.0,Charlotte Hornets,Washington Wizards,2023-11-10
11,Patrick Baldwin Jr.,0:0,Charlotte Hornets,Washington Wizards,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Johnny Davis,0:0,Charlotte Hornets,Washington Wizards,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Anthony Gill,0:0,Charlotte Hornets,Washington Wizards,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Mike Muscala,0:0,Charlotte Hornets,Washington Wizards,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,Ryan Rollins,0:0,Charlotte Hornets,Washington Wizards,2023-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
