,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Brandin Podziemski,33:24,4,8,.500,0,2,.000,2,2,1.000,0,5,5,5,1,0,1,3,10,+1,Golden State Warriors,Portland Trail Blazers,2023-12-17
1,Stephen Curry,31:14,2,12,.167,0,8,.000,3,4,.750,0,2,2,8,1,1,4,1,7,+14,Golden State Warriors,Portland Trail Blazers,2023-12-17
2,Klay Thompson,29:08,11,16,.688,5,10,.500,1,1,1.000,0,4,4,1,1,0,1,3,28,-5,Golden State Warriors,Portland Trail Blazers,2023-12-17
3,Jonathan Kuminga,18:46,5,7,.714,2,3,.667,0,4,.000,2,2,4,0,1,0,1,3,12,+4,Golden State Warriors,Portland Trail Blazers,2023-12-17
4,Kevon Looney,14:41,2,5,.400,0,0,,0,0,,1,3,4,2,1,1,0,2,4,-2,Golden State Warriors,Portland Trail Blazers,2023-12-17
6,Chris Paul,31:36,2,7,.286,0,4,.000,0,0,,1,3,4,8,1,0,2,1,4,-4,Golden State Warriors,Portland Trail Blazers,2023-12-17
7,Andrew Wiggins,29:20,9,12,.750,4,6,.667,3,4,.750,0,7,7,2,1,1,0,2,25,-3,Golden State Warriors,Portland Trail Blazers,2023-12-17
8,Moses Moody,18:52,3,7,.429,0,2,.000,0,0,,2,2,4,1,1,0,1,0,6,+9,Golden State Warriors,Portland Trail Blazers,2023-12-17
9,Trayce Jackson-Davis,17:41,6,9,.667,0,0,,2,2,1.000,5,3,8,3,2,1,2,2,14,+8,Golden State Warriors,Portland Trail Blazers,2023-12-17
10,Dario Šarić,15:18,2,4,.500,2,3,.667,2,2,1.000,0,1,1,1,0,0,2,3,8,-2,Golden State Warriors,Portland Trail Blazers,2023-12-17
11,Draymond Green,Player Suspended,Golden State Warriors,Portland Trail Blazers,2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Cory Joseph,0:0,Golden State Warriors,Portland Trail Blazers,2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Gary Payton II,0:0,Golden State Warriors,Portland Trail Blazers,2023-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
