,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Stephen Curry,30:02,.837,.841,.591,.318,0.0,14.0,7.8,29.6,3.2,0.0,10.7,37.2,157,101,28.3,Golden State Warriors,New Orleans Pelicans,2023-10-30
1,Kevon Looney,24:34,.680,.600,.000,.400,8.5,17.1,13.3,4.3,2.0,0.0,14.5,11.1,140,102,0.4,Golden State Warriors,New Orleans Pelicans,2023-10-30
2,Draymond Green,21:34,.375,.375,.250,.000,4.8,19.5,13.0,35.2,0.0,4.1,11.1,16.6,122,103,3.1,Golden State Warriors,New Orleans Pelicans,2023-10-30
3,Moses Moody,20:51,.770,.750,.625,.125,10.0,4.0,6.7,23.3,0.0,0.0,0.0,16.1,186,112,14.2,Golden State Warriors,New Orleans Pelicans,2023-10-30
4,Andrew Wiggins,20:27,.507,.563,.250,.250,5.1,8.2,6.8,0.0,0.0,0.0,25.3,23.1,80,110,-12.4,Golden State Warriors,New Orleans Pelicans,2023-10-30
6,Chris Paul,25:13,.650,.650,.500,.000,0.0,20.0,11.1,24.0,3.9,0.0,9.1,17.3,145,97,8.4,Golden State Warriors,New Orleans Pelicans,2023-10-30
7,Brandin Podziemski,22:48,.425,.400,.200,.400,4.6,25.9,16.4,9.0,0.0,0.0,25.4,13.7,89,102,-9.1,Golden State Warriors,New Orleans Pelicans,2023-10-30
8,Dario Šarić,20:35,.381,.357,.571,.286,20.3,24.5,22.6,10.1,0.0,4.3,0.0,15.2,131,101,0.2,Golden State Warriors,New Orleans Pelicans,2023-10-30
9,Gary Payton II,20:09,.500,.500,.600,.000,10.4,8.4,9.3,5.7,2.4,4.4,0.0,19.7,136,101,1.6,Golden State Warriors,New Orleans Pelicans,2023-10-30
10,Trayce Jackson-Davis,19:50,.604,.556,.000,.444,36.8,8.5,21.1,0.0,0.0,17.9,15.7,25.6,128,99,2.6,Golden State Warriors,New Orleans Pelicans,2023-10-30
11,Cory Joseph,4:39,.000,.000,1.000,.000,0.0,18.1,10.0,20.2,0.0,0.0,0.0,8.5,80,103,-14.4,Golden State Warriors,New Orleans Pelicans,2023-10-30
12,Lester Quinones,4:39,.833,.833,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.2,107,114,4.8,Golden State Warriors,New Orleans Pelicans,2023-10-30
13,Jerome Robinson,4:39,.000,.000,.000,.000,22.4,18.1,20.0,0.0,0.0,0.0,0.0,17.1,45,107,-18.4,Golden State Warriors,New Orleans Pelicans,2023-10-30
