,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kristaps Porziņģis,27:08,3,7,.429,1,3,.333,6,6,1.000,1,5,6,2,0,0,2,3,13,+27,Indiana Pacers,Boston Celtics,2023-11-01
1,Derrick White,26:50,7,10,.700,4,7,.571,0,0,,1,2,3,4,0,0,2,3,18,+34,Indiana Pacers,Boston Celtics,2023-11-01
2,Jayson Tatum,26:34,9,15,.600,3,5,.600,9,10,.900,2,10,12,4,0,0,2,1,30,+36,Indiana Pacers,Boston Celtics,2023-11-01
3,Jaylen Brown,25:28,7,15,.467,0,1,.000,2,2,1.000,1,6,7,1,0,0,2,3,16,+22,Indiana Pacers,Boston Celtics,2023-11-01
4,Jrue Holiday,25:26,6,9,.667,3,4,.750,0,0,,0,7,7,4,0,1,1,0,15,+20,Indiana Pacers,Boston Celtics,2023-11-01
6,Payton Pritchard,26:15,6,10,.600,2,3,.667,1,1,1.000,1,3,4,9,0,0,0,2,15,+32,Indiana Pacers,Boston Celtics,2023-11-01
7,Oshae Brissett,19:31,1,4,.250,0,1,.000,2,2,1.000,0,1,1,0,2,0,0,0,4,+21,Indiana Pacers,Boston Celtics,2023-11-01
8,Sam Hauser,19:29,5,7,.714,5,6,.833,2,2,1.000,0,3,3,0,1,0,1,3,17,+23,Indiana Pacers,Boston Celtics,2023-11-01
9,Al Horford,11:03,1,3,.333,1,1,1.000,2,2,1.000,2,2,4,0,1,1,1,0,5,+7,Indiana Pacers,Boston Celtics,2023-11-01
10,Svi Mykhailiuk,11:03,2,6,.333,1,4,.250,0,0,,0,3,3,0,0,0,0,0,5,+17,Indiana Pacers,Boston Celtics,2023-11-01
11,Dalano Banton,8:16,4,4,1.000,0,0,,3,3,1.000,0,3,3,1,1,0,0,2,11,+3,Indiana Pacers,Boston Celtics,2023-11-01
12,Lamar Stevens,6:56,2,4,.500,0,0,,0,0,,2,0,2,2,0,0,0,2,4,+6,Indiana Pacers,Boston Celtics,2023-11-01
13,Luke Kornet,6:01,1,1,1.000,0,0,,0,0,,1,1,2,0,0,0,0,0,2,+7,Indiana Pacers,Boston Celtics,2023-11-01
