,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,LeBron James,35:18,.756,.700,.467,.533,6.6,23.1,15.5,54.8,5.1,2.6,24.5,29.2,130,109,17.3,Sacramento Kings,Los Angeles Lakers,2023-11-15
1,Anthony Davis,34:44,.436,.333,.111,.333,0.0,26.5,14.1,0.0,0.0,10.6,32.6,18.5,58,115,-12.9,Sacramento Kings,Los Angeles Lakers,2023-11-15
2,D'Angelo Russell,34:44,.700,.700,.300,.000,10.1,5.9,7.9,27.2,0.0,2.7,9.1,26.6,132,125,6.6,Sacramento Kings,Los Angeles Lakers,2023-11-15
3,Cam Reddish,32:14,.571,.571,.357,.000,0.0,6.3,3.4,0.0,7.0,0.0,6.7,19.5,101,111,2.7,Sacramento Kings,Los Angeles Lakers,2023-11-15
4,Taurean Prince,25:28,.500,.500,.571,.000,0.0,8.0,4.3,0.0,1.8,0.0,0.0,11.5,98,122,-5.6,Sacramento Kings,Los Angeles Lakers,2023-11-15
6,Austin Reaves,33:40,.414,.400,.500,.200,7.0,27.3,17.8,31.4,1.3,0.0,26.9,18.6,91,119,-5.0,Sacramento Kings,Los Angeles Lakers,2023-11-15
7,Rui Hachimura,17:48,.500,.500,.200,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,98,129,-6.9,Sacramento Kings,Los Angeles Lakers,2023-11-15
8,Jaxson Hayes,13:16,.852,,,,0.0,7.7,4.1,0.0,3.4,0.0,53.2,11.9,81,118,-11.2,Sacramento Kings,Los Angeles Lakers,2023-11-15
9,Christian Wood,8:30,.868,1.000,.000,1.000,0.0,24.0,12.8,0.0,0.0,0.0,25.8,19.2,111,123,-3.3,Sacramento Kings,Los Angeles Lakers,2023-11-15
10,Max Christie,1:26,.000,.000,.000,.000,0.0,71.3,38.1,0.0,0.0,0.0,50.0,58.6,0,112,-61.6,Sacramento Kings,Los Angeles Lakers,2023-11-15
11,D'Moi Hodge,1:26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,129,-7.4,Sacramento Kings,Los Angeles Lakers,2023-11-15
12,Maxwell Lewis,1:26,,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,29.3,0,129,-36.6,Sacramento Kings,Los Angeles Lakers,2023-11-15
