,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Jaylen Brown,31:32,.699,.708,.542,.167,0.0,19.4,10.0,9.8,4.5,3.0,0.0,32.1,147,99,18.0,Boston Celtics,Washington Wizards,2023-10-30
1,Jayson Tatum,27:36,.770,.762,.429,.048,0.0,22.2,11.5,19.6,0.0,0.0,8.5,33.4,142,110,12.6,Boston Celtics,Washington Wizards,2023-10-30
2,Jrue Holiday,26:42,.698,.643,.429,.286,4.1,15.3,9.9,12.3,1.8,7.1,11.3,13.1,144,104,5.3,Boston Celtics,Washington Wizards,2023-10-30
3,Kristaps Porziņģis,23:52,.833,.833,.222,.000,0.0,25.7,13.3,16.3,0.0,3.9,18.2,18.1,137,106,5.4,Boston Celtics,Washington Wizards,2023-10-30
4,Derrick White,23:36,.833,.833,.667,.000,4.6,0.0,2.2,34.7,4.0,4.0,40.0,8.3,145,105,8.9,Boston Celtics,Washington Wizards,2023-10-30
6,Sam Hauser,25:08,.400,.400,.900,.000,13.0,20.3,16.8,4.2,0.0,3.7,9.1,17.2,100,108,-7.5,Boston Celtics,Washington Wizards,2023-10-30
7,Payton Pritchard,25:03,.000,.000,.750,.000,4.4,24.5,14.7,22.5,1.9,0.0,33.3,18.8,44,105,-18.9,Boston Celtics,Washington Wizards,2023-10-30
8,Al Horford,15:31,.444,.444,.333,.000,28.1,6.6,17.0,8.0,6.1,0.0,0.0,22.8,123,101,1.0,Boston Celtics,Washington Wizards,2023-10-30
9,Luke Kornet,10:42,,,,,0.0,9.5,4.9,8.8,0.0,0.0,100.0,3.7,51,113,-9.4,Boston Celtics,Washington Wizards,2023-10-30
10,Oshae Brissett,10:16,.000,.000,.500,.000,10.6,9.9,10.3,9.2,4.6,0.0,0.0,15.3,42,102,-16.5,Boston Celtics,Washington Wizards,2023-10-30
11,Dalano Banton,9:41,.333,.333,.333,.000,22.5,0.0,10.9,10.8,0.0,0.0,25.0,16.2,91,116,-11.4,Boston Celtics,Washington Wizards,2023-10-30
12,Lamar Stevens,5:31,1.250,1.250,.500,.000,39.5,0.0,19.1,0.0,0.0,0.0,60.0,35.6,76,116,-5.9,Boston Celtics,Washington Wizards,2023-10-30
13,Svi Mykhailiuk,4:50,.750,.750,1.000,.000,0.0,0.0,0.0,24.2,9.8,0.0,0.0,16.3,174,95,22.5,Boston Celtics,Washington Wizards,2023-10-30
14,Jordan Walsh,0:0,Boston Celtics,Washington Wizards,2023-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
