,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Harrison Barnes,33:26,.885,.844,.438,.375,0.0,12.5,5.8,9.2,1.4,0.0,5.1,23.2,168,114,13.9,Sacramento Kings,Utah Jazz,2023-10-25
1,De'Aaron Fox,32:57,.436,.361,.389,.333,5.5,9.5,7.4,22.8,1.4,2.3,12.7,28.3,100,114,-6.0,Sacramento Kings,Utah Jazz,2023-10-25
2,Domantas Sabonis,32:08,.644,.607,.143,.500,16.9,19.5,18.1,21.3,1.5,4.7,14.9,24.6,131,109,7.3,Sacramento Kings,Utah Jazz,2023-10-25
3,Keegan Murray,29:41,.558,.538,.692,.077,6.1,21.1,13.1,4.2,1.6,5.1,0.0,17.8,127,108,2.9,Sacramento Kings,Utah Jazz,2023-10-25
4,Kevin Huerter,23:34,.389,.389,.556,.000,7.7,13.3,10.3,10.0,0.0,0.0,10.0,16.7,96,117,-9.7,Sacramento Kings,Utah Jazz,2023-10-25
6,Malik Monk,23:08,.417,.417,.750,.000,3.9,4.5,4.2,37.5,0.0,6.6,14.3,23.8,103,117,0.0,Sacramento Kings,Utah Jazz,2023-10-25
7,Sasha Vezenkov,15:37,.667,.667,.833,.000,5.8,6.7,6.2,0.0,6.1,0.0,0.0,15.1,140,106,6.6,Sacramento Kings,Utah Jazz,2023-10-25
8,Chris Duarte,14:44,.900,.900,.800,.000,6.1,7.1,6.6,8.8,0.0,0.0,0.0,13.4,182,119,7.6,Sacramento Kings,Utah Jazz,2023-10-25
9,Davion Mitchell,13:49,.000,.000,.667,.000,0.0,22.7,10.5,29.6,0.0,0.0,25.0,11.4,61,113,-13.8,Sacramento Kings,Utah Jazz,2023-10-25
10,JaVale McGee,13:27,1.000,1.000,.000,.000,0.0,7.8,3.6,10.9,0.0,5.7,0.0,11.7,204,117,10.2,Sacramento Kings,Utah Jazz,2023-10-25
11,Alex Len,2:25,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-8.5,Sacramento Kings,Utah Jazz,2023-10-25
12,Kessler Edwards,1:16,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0,123,-40.9,Sacramento Kings,Utah Jazz,2023-10-25
13,Keon Ellis,1:16,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,123,-8.4,Sacramento Kings,Utah Jazz,2023-10-25
14,Jordan Ford,1:16,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.1,0,123,-40.9,Sacramento Kings,Utah Jazz,2023-10-25
15,Colby Jones,1:16,,,,,0.0,82.4,38.3,0.0,0.0,0.0,,0.0,0,90,-1.1,Sacramento Kings,Utah Jazz,2023-10-25
