,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Ausar Thompson,30:16,.666,.600,.200,.800,3.8,31.0,18.0,9.3,1.5,2.4,42.5,16.2,82,125,-8.5,Detroit Pistons,Toronto Raptors,2023-11-19
1,Jaden Ivey,28:04,.383,.300,.500,.400,0.0,11.2,5.8,20.2,0.0,0.0,0.0,17.4,95,136,-8.8,Detroit Pistons,Toronto Raptors,2023-11-19
2,Cade Cunningham,26:50,.491,.500,.294,.176,8.5,11.7,10.2,27.0,0.0,0.0,14.1,33.0,93,135,-6.7,Detroit Pistons,Toronto Raptors,2023-11-19
3,Kevin Knox,26:29,.253,.227,.455,.182,4.3,11.8,8.2,0.0,1.7,0.0,14.4,21.8,50,131,-18.8,Detroit Pistons,Toronto Raptors,2023-11-19
4,Isaiah Stewart,20:49,.538,.500,.286,.143,5.5,20.1,13.1,7.2,0.0,0.0,0.0,14.9,117,134,-4.1,Detroit Pistons,Toronto Raptors,2023-11-19
6,Stanley Umude,25:22,.998,1.000,.500,1.333,0.0,16.5,8.6,19.2,0.0,2.9,9.5,17.2,181,132,10.5,Detroit Pistons,Toronto Raptors,2023-11-19
7,James Wiseman,24:05,.735,.750,.000,.625,0.0,13.0,6.8,7.4,0.0,3.0,16.4,21.1,117,132,-3.8,Detroit Pistons,Toronto Raptors,2023-11-19
8,Alec Burks,22:00,.559,.389,.333,.889,5.2,14.2,9.9,6.7,0.0,0.0,7.4,25.6,114,134,-6.8,Detroit Pistons,Toronto Raptors,2023-11-19
9,Marcus Sasser,21:10,.750,.750,.333,.000,0.0,4.9,2.6,45.5,2.1,0.0,33.3,17.7,112,133,-0.8,Detroit Pistons,Toronto Raptors,2023-11-19
10,Marvin Bagley III,14:55,.750,.750,.000,.000,7.7,7.0,7.3,32.9,0.0,0.0,0.0,11.2,167,137,5.2,Detroit Pistons,Toronto Raptors,2023-11-19
11,Jalen Duren,Did Not Dress,Detroit Pistons,Toronto Raptors,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Killian Hayes,Did Not Dress,Detroit Pistons,Toronto Raptors,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Isaiah Livers,Did Not Dress,Detroit Pistons,Toronto Raptors,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
