,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Trae Young,36:28,10,18,.556,5,8,.625,5,7,.714,0,4,4,14,1,0,4,4,30,+11,Atlanta Hawks,Houston Rockets,2023-12-20
1,Dejounte Murray,35:18,7,15,.467,3,8,.375,4,5,.800,2,1,3,5,0,1,3,2,21,-8,Atlanta Hawks,Houston Rockets,2023-12-20
2,Saddiq Bey,31:38,3,11,.273,2,6,.333,1,1,1.000,4,5,9,0,0,0,1,1,9,+16,Atlanta Hawks,Houston Rockets,2023-12-20
3,De'Andre Hunter,28:16,5,10,.500,1,4,.250,0,0,,0,1,1,3,0,0,0,2,11,-19,Atlanta Hawks,Houston Rockets,2023-12-20
4,Clint Capela,21:18,4,6,.667,0,0,,7,7,1.000,5,4,9,2,2,1,0,3,15,-9,Atlanta Hawks,Houston Rockets,2023-12-20
6,Onyeka Okongwu,32:41,8,11,.727,0,1,.000,3,4,.750,1,10,11,2,0,0,0,1,19,+12,Atlanta Hawks,Houston Rockets,2023-12-20
7,Bogdan Bogdanović,29:36,8,14,.571,4,8,.500,2,2,1.000,0,4,4,5,1,1,0,3,22,+14,Atlanta Hawks,Houston Rockets,2023-12-20
8,Garrison Mathews,16:47,2,4,.500,2,4,.500,0,0,,0,1,1,0,0,0,1,1,6,+16,Atlanta Hawks,Houston Rockets,2023-12-20
9,Wesley Matthews,7:58,0,2,.000,0,1,.000,1,2,.500,0,2,2,0,0,0,0,1,1,+2,Atlanta Hawks,Houston Rockets,2023-12-20
10,Bruno Fernando,0:0,Atlanta Hawks,Houston Rockets,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Trent Forrest,0:0,Atlanta Hawks,Houston Rockets,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Patty Mills,0:0,Atlanta Hawks,Houston Rockets,2023-12-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
