,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Kawhi Leonard,29:01,10,15,.667,3,5,.600,3,3,1.000,1,6,7,2,2,2,2,1,26,+27,Los Angeles Clippers,Boston Celtics,2024-01-27
1,James Harden,26:48,2,11,.182,0,6,.000,5,6,.833,1,7,8,7,0,0,1,2,9,+36,Los Angeles Clippers,Boston Celtics,2024-01-27
2,Terance Mann,24:00,6,12,.500,1,3,.333,1,2,.500,3,3,6,3,0,0,0,2,14,+27,Los Angeles Clippers,Boston Celtics,2024-01-27
3,Paul George,22:29,5,11,.455,3,6,.500,4,4,1.000,1,5,6,1,2,0,1,2,17,+23,Los Angeles Clippers,Boston Celtics,2024-01-27
4,Mason Plumlee,21:09,4,4,1.000,0,0,,0,0,,2,5,7,0,0,1,0,2,8,+27,Los Angeles Clippers,Boston Celtics,2024-01-27
6,Amir Coffey,26:28,4,9,.444,0,4,.000,2,2,1.000,1,2,3,1,0,2,0,0,10,-7,Los Angeles Clippers,Boston Celtics,2024-01-27
7,Daniel Theis,26:09,8,9,.889,2,3,.667,0,1,.000,1,6,7,2,1,2,0,4,18,-3,Los Angeles Clippers,Boston Celtics,2024-01-27
8,Norman Powell,17:24,2,7,.286,0,2,.000,0,0,,0,4,4,2,1,0,0,2,4,+10,Los Angeles Clippers,Boston Celtics,2024-01-27
9,Russell Westbrook,15:11,2,9,.222,0,2,.000,0,0,,1,3,4,5,0,0,1,0,4,+3,Los Angeles Clippers,Boston Celtics,2024-01-27
10,Brandon Boston Jr.,10:27,1,5,.200,1,1,1.000,0,0,,2,0,2,0,0,1,0,1,3,-16,Los Angeles Clippers,Boston Celtics,2024-01-27
11,Bones Hyland,10:27,1,8,.125,0,6,.000,0,0,,0,1,1,4,2,0,1,2,2,-16,Los Angeles Clippers,Boston Celtics,2024-01-27
12,Kobe Brown,10:27,0,2,.000,0,2,.000,0,0,,2,1,3,1,0,0,1,2,0,-16,Los Angeles Clippers,Boston Celtics,2024-01-27
13,P.J. Tucker,0:0,Los Angeles Clippers,Boston Celtics,2024-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
