,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Brandon Miller,41:23,.588,.588,.471,.000,0.0,12.9,5.9,3.5,2.4,2.4,19.0,22.4,91,127,-7.0,Toronto Raptors,Charlotte Hornets,2024-02-07
1,Miles Bridges,37:30,.748,.741,.407,.259,14.9,10.7,13.0,40.3,0.0,0.0,3.2,36.6,154,135,17.5,Toronto Raptors,Charlotte Hornets,2024-02-07
2,Nick Richards,28:27,.665,.500,.000,2.000,7.8,18.7,12.8,4.0,1.8,0.0,21.0,7.4,132,130,-8.1,Toronto Raptors,Charlotte Hornets,2024-02-07
3,Cody Martin,28:00,.663,.654,.385,.231,0.0,23.8,10.8,42.9,3.6,0.0,6.5,24.1,141,125,10.3,Toronto Raptors,Charlotte Hornets,2024-02-07
4,Leaky Black,23:01,.521,.500,.500,1.000,0.0,17.4,7.9,14.9,0.0,4.3,25.8,7.4,108,131,-5.1,Toronto Raptors,Charlotte Hornets,2024-02-07
6,P.J. Washington,31:24,.235,.182,.455,.364,0.0,21.2,9.7,3.7,0.0,0.0,7.3,19.3,53,134,-21.2,Toronto Raptors,Charlotte Hornets,2024-02-07
7,Ish Smith,15:50,.000,.000,.000,.000,0.0,16.8,7.7,27.6,3.2,0.0,0.0,13.9,54,127,-14.1,Toronto Raptors,Charlotte Hornets,2024-02-07
8,Bryce McGowens,15:21,.714,.714,.714,.000,7.3,26.1,15.8,9.9,0.0,0.0,0.0,20.1,146,133,2.3,Toronto Raptors,Charlotte Hornets,2024-02-07
9,Nick Smith Jr.,13:14,1.125,1.125,1.000,.000,0.0,0.0,0.0,11.0,0.0,0.0,0.0,13.3,209,137,10.6,Toronto Raptors,Charlotte Hornets,2024-02-07
10,Nathan Mensah,5:50,.000,.000,.000,.000,19.1,0.0,10.4,0.0,0.0,0.0,33.3,22.7,29,137,-39.1,Toronto Raptors,Charlotte Hornets,2024-02-07
11,James Bouknight,0:0,Toronto Raptors,Charlotte Hornets,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,JT Thor,0:0,Toronto Raptors,Charlotte Hornets,2024-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
