,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Max Strus,30:09,4,6,.667,1,3,.333,0,0,,0,5,5,3,0,0,3,1,9,+10,Washington Wizards,Cleveland Cavaliers,2024-01-05
1,Jarrett Allen,28:31,5,7,.714,0,0,,2,2,1.000,6,6,12,3,2,1,4,2,12,+16,Washington Wizards,Cleveland Cavaliers,2024-01-05
2,Donovan Mitchell,25:31,8,15,.533,5,8,.625,5,8,.625,1,1,2,4,1,0,3,2,26,+22,Washington Wizards,Cleveland Cavaliers,2024-01-05
3,Dean Wade,21:37,2,4,.500,2,3,.667,0,0,,0,5,5,1,1,0,0,0,6,+20,Washington Wizards,Cleveland Cavaliers,2024-01-05
4,Isaac Okoro,21:36,2,5,.400,0,0,,4,6,.667,2,2,4,0,1,0,3,2,8,+16,Washington Wizards,Cleveland Cavaliers,2024-01-05
6,Caris LeVert,27:28,3,7,.429,1,2,.500,4,4,1.000,0,4,4,11,2,0,2,0,11,+13,Washington Wizards,Cleveland Cavaliers,2024-01-05
7,Sam Merrill,26:24,4,12,.333,3,9,.333,0,0,,0,2,2,2,1,0,0,2,11,+8,Washington Wizards,Cleveland Cavaliers,2024-01-05
8,Georges Niang,24:42,5,9,.556,4,8,.500,0,0,,0,9,9,1,0,0,1,2,14,+3,Washington Wizards,Cleveland Cavaliers,2024-01-05
9,Tristan Thompson,16:51,4,5,.800,0,0,,0,2,.000,2,2,4,2,0,0,2,6,8,+7,Washington Wizards,Cleveland Cavaliers,2024-01-05
10,Craig Porter Jr.,11:47,3,6,.500,0,0,,1,1,1.000,1,3,4,4,1,0,5,2,7,+4,Washington Wizards,Cleveland Cavaliers,2024-01-05
11,Damian Jones,5:24,1,1,1.000,0,0,,0,0,,0,1,1,0,0,0,0,0,2,+1,Washington Wizards,Cleveland Cavaliers,2024-01-05
12,Ty Jerome,Did Not Dress,Washington Wizards,Cleveland Cavaliers,2024-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
