,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Mikal Bridges,29:13,.750,.750,.167,.000,0.0,3.6,1.8,19.8,0.0,0.0,14.3,22.3,124,137,2.4,Philadelphia76ers,Brooklyn Nets,2023-11-19
1,Cameron Johnson,27:39,.349,.292,.417,.167,12.1,7.5,9.8,10.6,0.0,2.9,13.4,25.1,81,133,-11.2,Philadelphia76ers,Brooklyn Nets,2023-11-19
2,Spencer Dinwiddie,27:38,.475,.350,.400,.600,0.0,15.1,7.8,26.5,0.0,2.9,13.7,24.7,101,131,-3.6,Philadelphia76ers,Brooklyn Nets,2023-11-19
3,Dorian Finney-Smith,27:04,.357,.357,.429,.000,4.1,7.7,6.0,10.3,0.0,0.0,12.5,13.8,82,136,-9.7,Philadelphia76ers,Brooklyn Nets,2023-11-19
4,Nic Claxton,22:39,.683,.833,.000,.500,0.0,41.5,21.4,7.7,0.0,3.6,21.5,19.2,94,123,-2.8,Philadelphia76ers,Brooklyn Nets,2023-11-19
6,Lonnie Walker IV,32:26,.727,.706,.647,.118,0.0,19.3,10.0,12.0,0.0,0.0,10.1,28.6,125,132,6.6,Philadelphia76ers,Brooklyn Nets,2023-11-19
7,Royce O'Neale,25:25,.000,.000,.000,.000,4.4,12.3,8.5,14.9,2.0,6.4,33.3,5.5,68,124,-2.4,Philadelphia76ers,Brooklyn Nets,2023-11-19
8,Trendon Watford,21:33,.405,.333,.222,.222,10.4,9.7,10.0,28.4,2.4,3.8,16.8,25.7,93,126,-4.0,Philadelphia76ers,Brooklyn Nets,2023-11-19
9,Day'Ron Sharpe,20:03,1.000,1.000,.000,.000,11.1,31.2,21.5,15.5,0.0,8.1,25.0,9.3,158,122,6.1,Philadelphia76ers,Brooklyn Nets,2023-11-19
10,Harry Giles,6:20,.727,.667,.333,.333,0.0,16.5,8.5,0.0,0.0,0.0,0.0,25.3,144,133,1.3,Philadelphia76ers,Brooklyn Nets,2023-11-19
11,Dennis Smith Jr.,Did Not Dress,Philadelphia76ers,Brooklyn Nets,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Cam Thomas,Did Not Dress,Philadelphia76ers,Brooklyn Nets,2023-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
