,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Dejounte Murray,40:06,.660,.609,.435,.348,0.0,25.5,11.9,31.5,0.0,2.2,13.1,31.3,122,120,9.9,Atlanta Hawks,Sacramento Kings,2024-01-22
1,Jalen Johnson,37:47,.278,.250,.389,.222,4.7,13.5,8.8,0.0,1.3,4.6,0.0,21.5,68,118,-9.6,Atlanta Hawks,Sacramento Kings,2024-01-22
2,Bogdan Bogdanović,33:36,.615,.500,.667,.500,0.0,6.1,2.8,19.8,0.0,0.0,12.0,20.3,121,127,-1.9,Atlanta Hawks,Sacramento Kings,2024-01-22
3,Saddiq Bey,30:18,.509,.455,.636,.364,5.9,16.9,11.0,10.7,0.0,0.0,0.0,17.3,121,124,-0.1,Atlanta Hawks,Sacramento Kings,2024-01-22
4,Clint Capela,22:00,.468,.400,.000,.400,24.2,27.9,25.9,8.0,0.0,7.9,7.8,23.8,113,115,1.0,Atlanta Hawks,Sacramento Kings,2024-01-22
6,Onyeka Okongwu,29:03,.621,.667,.167,.167,9.2,21.1,14.7,16.9,0.0,6.0,23.7,11.9,114,118,-2.2,Atlanta Hawks,Sacramento Kings,2024-01-22
7,Garrison Mathews,23:03,.900,.900,1.000,.000,0.0,4.4,2.1,0.0,0.0,0.0,28.6,12.5,109,127,-5.2,Atlanta Hawks,Sacramento Kings,2024-01-22
8,Patty Mills,15:52,.200,.200,.400,.000,0.0,0.0,0.0,18.3,3.0,0.0,16.7,15.5,53,121,-9.6,Atlanta Hawks,Sacramento Kings,2024-01-22
9,Trent Forrest,8:15,.000,.000,.000,.000,0.0,24.8,11.5,16.2,0.0,0.0,0.0,14.9,22,122,-18.8,Atlanta Hawks,Sacramento Kings,2024-01-22
10,Bruno Fernando,0:0,Atlanta Hawks,Sacramento Kings,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,AJ Griffin,0:0,Atlanta Hawks,Sacramento Kings,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Seth Lundy,0:0,Atlanta Hawks,Sacramento Kings,2024-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
