,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Cam Thomas,37:32,7,23,.304,4,9,.444,2,2,1.000,0,7,7,5,0,0,2,3,20,+11,Orlando Magic,Brooklyn Nets,2023-12-02
1,Spencer Dinwiddie,35:27,8,15,.533,3,7,.429,3,4,.750,0,4,4,3,0,0,2,2,22,+21,Orlando Magic,Brooklyn Nets,2023-12-02
2,Mikal Bridges,35:23,12,20,.600,3,6,.500,15,18,.833,1,4,5,3,1,3,3,3,42,+26,Orlando Magic,Brooklyn Nets,2023-12-02
3,Cameron Johnson,30:09,5,10,.500,3,6,.500,1,2,.500,3,4,7,3,0,0,0,2,14,+10,Orlando Magic,Brooklyn Nets,2023-12-02
4,Nic Claxton,23:50,3,4,.750,0,0,,0,0,,4,3,7,1,0,1,1,4,6,+3,Orlando Magic,Brooklyn Nets,2023-12-02
6,Royce O'Neale,26:03,1,3,.333,1,3,.333,0,0,,1,5,6,7,1,1,0,3,3,+24,Orlando Magic,Brooklyn Nets,2023-12-02
7,Day'Ron Sharpe,23:46,2,2,1.000,0,0,,1,3,.333,1,5,6,2,0,1,1,3,5,+21,Orlando Magic,Brooklyn Nets,2023-12-02
8,Dennis Smith Jr.,20:42,5,10,.500,0,3,.000,0,1,.000,1,10,11,6,2,1,1,0,10,+18,Orlando Magic,Brooklyn Nets,2023-12-02
9,Trendon Watford,7:04,3,4,.750,0,0,,1,1,1.000,3,1,4,1,0,1,1,1,7,+6,Orlando Magic,Brooklyn Nets,2023-12-02
10,Dorian Finney-Smith,Did Not Dress,Orlando Magic,Brooklyn Nets,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Harry Giles,0:0,Orlando Magic,Brooklyn Nets,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Lonnie Walker IV,Did Not Dress,Orlando Magic,Brooklyn Nets,2023-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
