,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Giannis Antetokounmpo,18:56,7,10,.700,0,0,,6,8,.750,0,5,5,0,2,0,1,0,20,-4,Chicago Bulls,Milwaukee Bucks,2023-12-11
1,Damian Lillard,18:35,0,6,.000,0,3,.000,1,2,.500,0,3,3,4,0,0,2,1,1,-9,Chicago Bulls,Milwaukee Bucks,2023-12-11
2,Brook Lopez,17:50,0,2,.000,0,2,.000,4,4,1.000,0,1,1,1,0,2,1,2,4,-11,Chicago Bulls,Milwaukee Bucks,2023-12-11
3,Malik Beasley,18:56,3,5,.600,2,4,.500,0,0,,0,1,1,1,1,0,0,0,8,-4,Chicago Bulls,Milwaukee Bucks,2023-12-11
4,Khris Middleton,16:18,1,4,.250,0,2,.000,0,0,,0,7,7,2,0,0,4,2,2,-6,Chicago Bulls,Milwaukee Bucks,2023-12-11
6,Bobby Portis,11:14,2,4,.500,0,1,.000,2,2,1.000,2,4,6,0,0,0,1,1,6,-3,Chicago Bulls,Milwaukee Bucks,2023-12-11
7,Cameron Payne,9:23,0,2,.000,0,1,.000,0,0,,0,0,0,4,0,0,1,1,0,-3,Chicago Bulls,Milwaukee Bucks,2023-12-11
8,MarJon Beauchamp,5:49,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-3,Chicago Bulls,Milwaukee Bucks,2023-12-11
9,A.J. Green,2:59,1,2,.500,1,2,.500,0,0,,0,1,1,0,0,0,0,1,3,-2,Chicago Bulls,Milwaukee Bucks,2023-12-11
10,Thanasis Antetokounmpo,0:0,Chicago Bulls,Milwaukee Bucks,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,Andre Jackson Jr.,0:0,Chicago Bulls,Milwaukee Bucks,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Robin Lopez,0:0,Chicago Bulls,Milwaukee Bucks,2023-12-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
