,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Luka Dončić,36:12,12,24,.500,2,9,.222,7,9,.778,0,13,13,10,2,2,4,2,33,-15,Dallas Mavericks,Los Angeles Lakers,2024-01-17
1,Kyrie Irving,32:14,4,16,.250,1,5,.200,3,3,1.000,0,5,5,6,0,0,2,2,12,-14,Dallas Mavericks,Los Angeles Lakers,2024-01-17
2,Tim Hardaway Jr.,28:17,5,17,.294,0,7,.000,2,2,1.000,2,2,4,1,1,0,4,2,12,-10,Dallas Mavericks,Los Angeles Lakers,2024-01-17
3,Dereck Lively II,28:01,8,9,.889,0,0,,0,0,,5,6,11,2,1,0,2,2,16,-5,Dallas Mavericks,Los Angeles Lakers,2024-01-17
4,Derrick Jones Jr.,26:38,3,3,1.000,2,2,1.000,0,0,,1,0,1,0,0,1,0,2,8,-25,Dallas Mavericks,Los Angeles Lakers,2024-01-17
6,Grant Williams,25:42,2,6,.333,2,6,.333,2,2,1.000,0,3,3,2,0,0,0,3,8,-1,Dallas Mavericks,Los Angeles Lakers,2024-01-17
7,Maxi Kleber,21:11,2,3,.667,2,3,.667,0,0,,1,0,1,3,0,2,1,5,6,-17,Dallas Mavericks,Los Angeles Lakers,2024-01-17
8,Jaden Hardy,20:09,3,7,.429,1,5,.200,0,0,,0,0,0,0,0,0,1,0,7,-7,Dallas Mavericks,Los Angeles Lakers,2024-01-17
9,Dwight Powell,6:54,0,0,,0,0,,1,2,.500,2,2,4,0,0,0,1,1,1,+6,Dallas Mavericks,Los Angeles Lakers,2024-01-17
10,Seth Curry,5:14,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-9,Dallas Mavericks,Los Angeles Lakers,2024-01-17
11,Brandon Williams,4:44,2,3,.667,1,2,.500,0,0,,0,1,1,2,0,0,0,0,5,+6,Dallas Mavericks,Los Angeles Lakers,2024-01-17
12,A.J. Lawson,4:44,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,0,0,2,+6,Dallas Mavericks,Los Angeles Lakers,2024-01-17
13,Richaun Holmes,0:0,Dallas Mavericks,Los Angeles Lakers,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,Markieff Morris,0:0,Dallas Mavericks,Los Angeles Lakers,2024-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
