,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Zion Williamson,29:33,.770,.750,.000,.125,0.0,9.0,5.4,26.6,4.9,3.9,5.6,26.1,149,88,14.5,Sacramento Kings,New Orleans Pelicans,2023-11-20
1,Herbert Jones,27:07,.836,.833,.222,.444,4.8,19.7,13.6,18.8,1.8,8.4,8.5,18.7,158,89,11.3,Sacramento Kings,New Orleans Pelicans,2023-11-20
2,Brandon Ingram,25:47,.784,.750,.278,.222,0.0,13.8,8.2,18.9,0.0,0.0,4.8,34.7,147,100,14.9,Sacramento Kings,New Orleans Pelicans,2023-11-20
3,Dyson Daniels,24:37,.375,.375,1.000,.000,0.0,7.2,4.3,20.3,2.0,0.0,0.0,7.0,129,97,-1.0,Sacramento Kings,New Orleans Pelicans,2023-11-20
4,Jonas Valančiūnas,21:11,.868,.750,.000,1.000,6.1,50.4,32.4,36.7,2.3,16.2,0.0,11.7,199,74,24.9,Sacramento Kings,New Orleans Pelicans,2023-11-20
6,Jordan Hawkins,29:07,.393,.364,.455,.091,4.5,12.2,9.1,7.3,0.0,0.0,8.0,18.4,91,100,-10.6,Sacramento Kings,New Orleans Pelicans,2023-11-20
7,Naji Marshall,26:10,.500,.500,.455,.000,5.0,20.4,14.1,18.0,1.9,0.0,21.4,23.1,94,94,-5.4,Sacramento Kings,New Orleans Pelicans,2023-11-20
8,Cody Zeller,23:18,.514,.571,.143,.571,16.7,22.9,20.4,9.9,0.0,0.0,10.2,18.1,114,97,-4.9,Sacramento Kings,New Orleans Pelicans,2023-11-20
9,Jose Alvarado,15:12,.500,.500,.600,.000,0.0,0.0,0.0,21.7,0.0,0.0,28.6,19.9,88,104,-8.2,Sacramento Kings,New Orleans Pelicans,2023-11-20
10,Jeremiah Robinson-Earl,11:31,.410,.250,.250,.500,33.8,15.4,22.9,9.1,0.0,0.0,0.0,18.3,131,99,-5.6,Sacramento Kings,New Orleans Pelicans,2023-11-20
11,Kira Lewis Jr.,6:26,.500,.500,.667,.000,0.0,0.0,0.0,35.1,7.5,0.0,0.0,20.1,131,87,9.4,Sacramento Kings,New Orleans Pelicans,2023-11-20
12,Larry Nance Jr.,0:0,Sacramento Kings,New Orleans Pelicans,2023-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
