,Starters,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM,Away,Home,Date
0,Kyrie Irving,33:09,.629,.632,.368,.105,3.7,13.2,9.2,31.2,1.4,0.0,4.8,25.7,140,110,7.0,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
1,Luka Dončić,31:18,.811,.786,.571,.929,0.0,22.3,13.1,35.2,0.0,0.0,13.2,29.6,154,110,14.3,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
2,Josh Green,27:19,.615,.500,.250,.500,0.0,6.4,3.7,7.1,3.4,0.0,17.0,8.8,121,108,-0.9,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
3,Maxi Kleber,25:06,.773,.667,.667,.667,14.7,31.3,24.4,12.1,1.8,3.7,0.0,12.6,183,99,13.8,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
4,Derrick Jones Jr.,23:19,.820,.875,.500,.500,0.0,15.0,8.8,4.4,2.0,0.0,38.1,13.8,94,108,-2.4,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
6,Tim Hardaway Jr.,25:01,.556,.556,.667,.000,0.0,3.5,2.0,4.2,1.9,0.0,10.0,16.3,106,113,-3.7,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
7,P.J. Washington,24:29,.643,.650,.400,.200,5.0,14.3,10.4,4.8,1.9,0.0,15.5,21.5,113,108,-2.0,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
8,Daniel Gafford,17:10,.696,.636,.000,.545,28.7,25.4,26.8,0.0,0.0,5.5,0.0,32.5,157,105,7.1,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
9,Jaden Hardy,10:13,.935,1.000,.600,.400,0.0,0.0,0.0,41.2,4.5,0.0,0.0,23.5,193,108,28.4,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
10,A.J. Lawson,5:44,.625,.625,.500,.000,21.5,15.2,17.8,0.0,0.0,0.0,0.0,28.5,138,112,-1.3,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
11,Dwight Powell,5:44,1.000,1.000,.000,.000,0.0,15.2,8.9,0.0,0.0,16.4,0.0,7.1,200,102,5.9,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
12,Olivier-Maxence Prosper,5:44,.500,.500,.500,.000,0.0,30.4,17.8,0.0,0.0,0.0,0.0,14.2,105,107,-4.1,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
13,Brandon Williams,5:44,.000,.000,.000,.000,21.5,15.2,17.8,31.6,0.0,0.0,33.3,21.4,69,113,-13.8,Oklahoma City Thunder,Dallas Mavericks,2024-02-10
14,Markieff Morris,0:0,Oklahoma City Thunder,Dallas Mavericks,2024-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
