,Starters,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-,Away,Home,Date
0,Tyrese Maxey,3:16,1,3,.333,1,1,1.000,0,0,,0,1,1,0,0,0,0,1,3,+2,Philadelphia76ers,Atlanta Hawks,2024-01-10
1,Tobias Harris,5:00,1,3,.333,0,0,,0,0,,0,0,0,1,0,0,0,1,2,-7,Philadelphia76ers,Atlanta Hawks,2024-01-10
2,Nicolas Batum,5:00,0,1,.000,0,1,.000,0,0,,0,2,2,0,0,1,0,1,0,-7,Philadelphia76ers,Atlanta Hawks,2024-01-10
3,De'Anthony Melton, ,Philadelphia76ers,Atlanta Hawks,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,Paul Reed, ,Philadelphia76ers,Atlanta Hawks,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Kelly Oubre Jr.,5:00,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,0,2,-7,Philadelphia76ers,Atlanta Hawks,2024-01-10
7,Marcus Morris,1:29,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,2,0,-9,Philadelphia76ers,Atlanta Hawks,2024-01-10
8,Mo Bamba,3:31,0,0,,0,0,,0,0,,1,0,1,1,0,1,0,0,0,+2,Philadelphia76ers,Atlanta Hawks,2024-01-10
9,Jaden Springer, ,Philadelphia76ers,Atlanta Hawks,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,Patrick Beverley,1:44,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-9,Philadelphia76ers,Atlanta Hawks,2024-01-10
11,KJ Martin, ,Philadelphia76ers,Atlanta Hawks,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Danuel House Jr.,0:0,Philadelphia76ers,Atlanta Hawks,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,Furkan Korkmaz,0:0,Philadelphia76ers,Atlanta Hawks,2024-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
